Freq.	V(n008)/i(v1)
2.08929613085379e+005	(2.39927600067241e+002dB,1.76286625726465e+002°)
2.09411245585064e+005	(2.39927397051490e+002dB,1.76278154963824e+002°)
2.09893988362327e+005	(2.39927193106831e+002dB,1.76269665288069e+002°)
2.10377843976622e+005	(2.39926988229053e+002dB,1.76261156659820e+002°)
2.10862814993303e+005	(2.39926782413925e+002dB,1.76252629039636e+002°)
2.11348903983639e+005	(2.39926575657196e+002dB,1.76244082388014e+002°)
2.11836113524824e+005	(2.39926367954600e+002dB,1.76235516665387e+002°)
2.12324446199996e+005	(2.39926159301848e+002dB,1.76226931832129e+002°)
2.12813904598245e+005	(2.39925949694634e+002dB,1.76218327848549e+002°)
2.13304491314632e+005	(2.39925739128632e+002dB,1.76209704674897e+002°)
2.13796208950197e+005	(2.39925527599498e+002dB,1.76201062271359e+002°)
2.14289060111980e+005	(2.39925315102866e+002dB,1.76192400598061e+002°)
2.14783047413027e+005	(2.39925101634355e+002dB,1.76183719615066e+002°)
2.15278173472411e+005	(2.39924887189560e+002dB,1.76175019282377e+002°)
2.15774440915240e+005	(2.39924671764058e+002dB,1.76166299559934e+002°)
2.16271852372676e+005	(2.39924455353408e+002dB,1.76157560407617e+002°)
2.16770410481943e+005	(2.39924237953148e+002dB,1.76148801785242e+002°)
2.17270117886348e+005	(2.39924019558794e+002dB,1.76140023652568e+002°)
2.17770977235289e+005	(2.39923800165847e+002dB,1.76131225969288e+002°)
2.18272991184273e+005	(2.39923579769783e+002dB,1.76122408695037e+002°)
2.18776162394928e+005	(2.39923358366062e+002dB,1.76113571789388e+002°)
2.19280493535018e+005	(2.39923135950121e+002dB,1.76104715211853e+002°)
2.19785987278456e+005	(2.39922912517377e+002dB,1.76095838921883e+002°)
2.20292646305319e+005	(2.39922688063228e+002dB,1.76086942878868e+002°)
2.20800473301863e+005	(2.39922462583052e+002dB,1.76078027042137e+002°)
2.21309470960537e+005	(2.39922236072204e+002dB,1.76069091370959e+002°)
2.21819641979995e+005	(2.39922008526020e+002dB,1.76060135824542e+002°)
2.22330989065113e+005	(2.39921779939816e+002dB,1.76051160362034e+002°)
2.22843514927003e+005	(2.39921550308887e+002dB,1.76042164942522e+002°)
2.23357222283026e+005	(2.39921319628504e+002dB,1.76033149525031e+002°)
2.23872113856806e+005	(2.39921087893922e+002dB,1.76024114068529e+002°)
2.24388192378249e+005	(2.39920855100372e+002dB,1.76015058531922e+002°)
2.24905460583550e+005	(2.39920621243064e+002dB,1.76005982874056e+002°)
2.25423921215215e+005	(2.39920386317188e+002dB,1.75996887053716e+002°)
2.25943577022070e+005	(2.39920150317911e+002dB,1.75987771029630e+002°)
2.26464430759278e+005	(2.39919913240380e+002dB,1.75978634760462e+002°)
2.26986485188354e+005	(2.39919675079720e+002dB,1.75969478204821e+002°)
2.27509743077179e+005	(2.39919435831035e+002dB,1.75960301321253e+002°)
2.28034207200014e+005	(2.39919195489406e+002dB,1.75951104068245e+002°)
2.28559880337515e+005	(2.39918954049894e+002dB,1.75941886404226e+002°)
2.29086765276749e+005	(2.39918711507537e+002dB,1.75932648287564e+002°)
2.29614864811208e+005	(2.39918467857350e+002dB,1.75923389676570e+002°)
2.30144181740822e+005	(2.39918223094329e+002dB,1.75914110529492e+002°)
2.30674718871978e+005	(2.39917977213445e+002dB,1.75904810804524e+002°)
2.31206479017531e+005	(2.39917730209648e+002dB,1.75895490459798e+002°)
2.31739464996819e+005	(2.39917482077867e+002dB,1.75886149453387e+002°)
2.32273679635682e+005	(2.39917232813005e+002dB,1.75876787743307e+002°)
2.32809125766472e+005	(2.39916982409946e+002dB,1.75867405287515e+002°)
2.33345806228071e+005	(2.39916730863550e+002dB,1.75858002043910e+002°)
2.33883723865906e+005	(2.39916478168654e+002dB,1.75848577970331e+002°)
2.34422881531963e+005	(2.39916224320073e+002dB,1.75839133024561e+002°)
2.34963282084802e+005	(2.39915969312598e+002dB,1.75829667164323e+002°)
2.35504928389572e+005	(2.39915713140999e+002dB,1.75820180347284e+002°)
2.36047823318028e+005	(2.39915455800021e+002dB,1.75810672531052e+002°)
2.36591969748546e+005	(2.39915197284386e+002dB,1.75801143673178e+002°)
2.37137370566136e+005	(2.39914937588794e+002dB,1.75791593731155e+002°)
2.37684028662458e+005	(2.39914676707921e+002dB,1.75782022662420e+002°)
2.38231946935839e+005	(2.39914414636419e+002dB,1.75772430424351e+002°)
2.38781128291288e+005	(2.39914151368916e+002dB,1.75762816974269e+002°)
2.39331575640509e+005	(2.39913886900019e+002dB,1.75753182269441e+002°)
2.39883291901919e+005	(2.39913621224308e+002dB,1.75743526267073e+002°)
2.40436280000663e+005	(2.39913354336341e+002dB,1.75733848924317e+002°)
2.40990542868629e+005	(2.39913086230651e+002dB,1.75724150198268e+002°)
2.41546083444464e+005	(2.39912816901749e+002dB,1.75714430045965e+002°)
2.42102904673588e+005	(2.39912546344120e+002dB,1.75704688424390e+002°)
2.42661009508211e+005	(2.39912274552224e+002dB,1.75694925290469e+002°)
2.43220400907351e+005	(2.39912001520498e+002dB,1.75685140601074e+002°)
2.43781081836845e+005	(2.39911727243356e+002dB,1.75675334313019e+002°)
2.44343055269367e+005	(2.39911451715183e+002dB,1.75665506383063e+002°)
2.44906324184444e+005	(2.39911174930345e+002dB,1.75655656767911e+002°)
2.45470891568472e+005	(2.39910896883178e+002dB,1.75645785424211e+002°)
2.46036760414732e+005	(2.39910617567996e+002dB,1.75635892308558e+002°)
2.46603933723403e+005	(2.39910336979089e+002dB,1.75625977377489e+002°)
2.47172414501582e+005	(2.39910055110718e+002dB,1.75616040587490e+002°)
2.47742205763297e+005	(2.39909771957123e+002dB,1.75606081894990e+002°)
2.48313310529526e+005	(2.39909487512516e+002dB,1.75596101256365e+002°)
2.48885731828208e+005	(2.39909201771084e+002dB,1.75586098627935e+002°)
2.49459472694264e+005	(2.39908914726990e+002dB,1.75576073965969e+002°)
2.50034536169612e+005	(2.39908626374371e+002dB,1.75566027226680e+002°)
2.50610925303180e+005	(2.39908336707336e+002dB,1.75555958366228e+002°)
2.51188643150926e+005	(2.39908045719971e+002dB,1.75545867340719e+002°)
2.51767692775854e+005	(2.39907753406334e+002dB,1.75535754106207e+002°)
2.52348077248026e+005	(2.39907459760460e+002dB,1.75525618618693e+002°)
2.52929799644583e+005	(2.39907164776353e+002dB,1.75515460834124e+002°)
2.53512863049759e+005	(2.39906868447995e+002dB,1.75505280708395e+002°)
2.54097270554898e+005	(2.39906570769341e+002dB,1.75495078197349e+002°)
2.54683025258472e+005	(2.39906271734317e+002dB,1.75484853256777e+002°)
2.55270130266092e+005	(2.39905971336825e+002dB,1.75474605842416e+002°)
2.55858588690532e+005	(2.39905669570739e+002dB,1.75464335909954e+002°)
2.56448403651739e+005	(2.39905366429908e+002dB,1.75454043415026e+002°)
2.57039578276854e+005	(2.39905061908151e+002dB,1.75443728313215e+002°)
2.57632115700225e+005	(2.39904755999262e+002dB,1.75433390560055e+002°)
2.58226019063427e+005	(2.39904448697009e+002dB,1.75423030111027e+002°)
2.58821291515276e+005	(2.39904139995131e+002dB,1.75412646921562e+002°)
2.59417936211849e+005	(2.39903829887339e+002dB,1.75402240947042e+002°)
2.60015956316494e+005	(2.39903518367318e+002dB,1.75391812142797e+002°)
2.60615354999857e+005	(2.39903205428726e+002dB,1.75381360464107e+002°)
2.61216135439888e+005	(2.39902891065190e+002dB,1.75370885866203e+002°)
2.61818300821865e+005	(2.39902575270314e+002dB,1.75360388304267e+002°)
2.62421854338411e+005	(2.39902258037671e+002dB,1.75349867733430e+002°)
2.63026799189505e+005	(2.39901939360806e+002dB,1.75339324108776e+002°)
2.63633138582505e+005	(2.39901619233236e+002dB,1.75328757385340e+002°)
2.64240875732161e+005	(2.39901297648452e+002dB,1.75318167518106e+002°)
2.64850013860636e+005	(2.39900974599913e+002dB,1.75307554462013e+002°)
2.65460556197520e+005	(2.39900650081052e+002dB,1.75296918171949e+002°)
2.66072505979847e+005	(2.39900324085272e+002dB,1.75286258602758e+002°)
2.66685866452114e+005	(2.39899996605950e+002dB,1.75275575709232e+002°)
2.67300640866297e+005	(2.39899667636430e+002dB,1.75264869446120e+002°)
2.67916832481869e+005	(2.39899337170030e+002dB,1.75254139768121e+002°)
2.68534444565817e+005	(2.39899005200038e+002dB,1.75243386629889e+002°)
2.69153480392657e+005	(2.39898671719714e+002dB,1.75232609986030e+002°)
2.69773943244458e+005	(2.39898336722286e+002dB,1.75221809791107e+002°)
2.70395836410850e+005	(2.39898000200955e+002dB,1.75210985999633e+002°)
2.71019163189050e+005	(2.39897662148892e+002dB,1.75200138566079e+002°)
2.71643926883874e+005	(2.39897322559237e+002dB,1.75189267444868e+002°)
2.72270130807756e+005	(2.39896981425102e+002dB,1.75178372590381e+002°)
2.72897778280769e+005	(2.39896638739568e+002dB,1.75167453956950e+002°)
2.73526872630636e+005	(2.39896294495686e+002dB,1.75156511498868e+002°)
2.74157417192753e+005	(2.39895948686478e+002dB,1.75145545170379e+002°)
2.74789415310204e+005	(2.39895601304934e+002dB,1.75134554925686e+002°)
2.75422870333781e+005	(2.39895252344014e+002dB,1.75123540718947e+002°)
2.76057785621999e+005	(2.39894901796649e+002dB,1.75112502504280e+002°)
2.76694164541116e+005	(2.39894549655737e+002dB,1.75101440235755e+002°)
2.77332010465148e+005	(2.39894195914148e+002dB,1.75090353867403e+002°)
2.77971326775893e+005	(2.39893840564719e+002dB,1.75079243353213e+002°)
2.78612116862941e+005	(2.39893483600256e+002dB,1.75068108647129e+002°)
2.79254384123698e+005	(2.39893125013535e+002dB,1.75056949703057e+002°)
2.79898131963400e+005	(2.39892764797299e+002dB,1.75045766474860e+002°)
2.80543363795135e+005	(2.39892402944263e+002dB,1.75034558916360e+002°)
2.81190083039858e+005	(2.39892039447107e+002dB,1.75023326981339e+002°)
2.81838293126409e+005	(2.39891674298480e+002dB,1.75012070623538e+002°)
2.82487997491534e+005	(2.39891307491001e+002dB,1.75000789796658e+002°)
2.83139199579901e+005	(2.39890939017256e+002dB,1.74989484454362e+002°)
2.83791902844119e+005	(2.39890568869798e+002dB,1.74978154550272e+002°)
2.84446110744755e+005	(2.39890197041149e+002dB,1.74966800037973e+002°)
2.85101826750354e+005	(2.39889823523799e+002dB,1.74955420871009e+002°)
2.85759054337458e+005	(2.39889448310205e+002dB,1.74944017002887e+002°)
2.86417796990621e+005	(2.39889071392791e+002dB,1.74932588387078e+002°)
2.87078058202432e+005	(2.39888692763949e+002dB,1.74921134977014e+002°)
2.87739841473530e+005	(2.39888312416039e+002dB,1.74909656726088e+002°)
2.88403150312623e+005	(2.39887930341386e+002dB,1.74898153587661e+002°)
2.89067988236510e+005	(2.39887546532284e+002dB,1.74886625515053e+002°)
2.89734358770095e+005	(2.39887160980992e+002dB,1.74875072461551e+002°)
2.90402265446407e+005	(2.39886773679738e+002dB,1.74863494380406e+002°)
2.91071711806623e+005	(2.39886384620713e+002dB,1.74851891224834e+002°)
2.91742701400079e+005	(2.39885993796078e+002dB,1.74840262948015e+002°)
2.92415237784296e+005	(2.39885601197958e+002dB,1.74828609503096e+002°)
2.93089324524994e+005	(2.39885206818446e+002dB,1.74816930843189e+002°)
2.93764965196115e+005	(2.39884810649599e+002dB,1.74805226921374e+002°)
2.94442163379838e+005	(2.39884412683441e+002dB,1.74793497690697e+002°)
2.95120922666600e+005	(2.39884012911962e+002dB,1.74781743104171e+002°)
2.95801246655116e+005	(2.39883611327117e+002dB,1.74769963114777e+002°)
2.96483138952396e+005	(2.39883207920826e+002dB,1.74758157675464e+002°)
2.97166603173764e+005	(2.39882802684975e+002dB,1.74746326739151e+002°)
2.97851642942880e+005	(2.39882395611416e+002dB,1.74734470258724e+002°)
2.98538261891757e+005	(2.39881986691965e+002dB,1.74722588187040e+002°)
2.99226463660780e+005	(2.39881575918402e+002dB,1.74710680476924e+002°)
2.99916251898726e+005	(2.39881163282475e+002dB,1.74698747081174e+002°)
3.00607630262784e+005	(2.39880748775892e+002dB,1.74686787952556e+002°)
3.01300602418573e+005	(2.39880332390330e+002dB,1.74674803043810e+002°)
3.01995172040162e+005	(2.39879914117428e+002dB,1.74662792307645e+002°)
3.02691342810091e+005	(2.39879493948790e+002dB,1.74650755696744e+002°)
3.03389118419387e+005	(2.39879071875982e+002dB,1.74638693163762e+002°)
3.04088502567588e+005	(2.39878647890538e+002dB,1.74626604661327e+002°)
3.04789498962759e+005	(2.39878221983952e+002dB,1.74614490142041e+002°)
3.05492111321511e+005	(2.39877794147684e+002dB,1.74602349558479e+002°)
3.06196343369028e+005	(2.39877364373155e+002dB,1.74590182863192e+002°)
3.06902198839076e+005	(2.39876932651753e+002dB,1.74577990008706e+002°)
3.07609681474031e+005	(2.39876498974827e+002dB,1.74565770947520e+002°)
3.08318795024895e+005	(2.39876063333689e+002dB,1.74553525632112e+002°)
3.09029543251319e+005	(2.39875625719614e+002dB,1.74541254014935e+002°)
3.09741929921617e+005	(2.39875186123840e+002dB,1.74528956048419e+002°)
3.10455958812795e+005	(2.39874744537569e+002dB,1.74516631684972e+002°)
3.11171633710561e+005	(2.39874300951963e+002dB,1.74504280876980e+002°)
3.11888958409353e+005	(2.39873855358149e+002dB,1.74491903576807e+002°)
3.12607936712354e+005	(2.39873407747214e+002dB,1.74479499736798e+002°)
3.13328572431517e+005	(2.39872958110208e+002dB,1.74467069309274e+002°)
3.14050869387580e+005	(2.39872506438143e+002dB,1.74454612246539e+002°)
3.14774831410090e+005	(2.39872052721994e+002dB,1.74442128500877e+002°)
3.15500462337421e+005	(2.39871596952694e+002dB,1.74429618024553e+002°)
3.16227766016796e+005	(2.39871139121142e+002dB,1.74417080769815e+002°)
3.16956746304307e+005	(2.39870679218196e+002dB,1.74404516688890e+002°)
3.17687407064935e+005	(2.39870217234674e+002dB,1.74391925733992e+002°)
3.18419752172571e+005	(2.39869753161357e+002dB,1.74379307857316e+002°)
3.19153785510034e+005	(2.39869286988987e+002dB,1.74366663011041e+002°)
3.19889510969098e+005	(2.39868818708266e+002dB,1.74353991147332e+002°)
3.20626932450504e+005	(2.39868348309857e+002dB,1.74341292218337e+002°)
3.21366053863989e+005	(2.39867875784382e+002dB,1.74328566176193e+002°)
3.22106879128301e+005	(2.39867401122425e+002dB,1.74315812973020e+002°)
3.22849412171221e+005	(2.39866924314529e+002dB,1.74303032560926e+002°)
3.23593656929586e+005	(2.39866445351199e+002dB,1.74290224892008e+002°)
3.24339617349307e+005	(2.39865964222898e+002dB,1.74277389918350e+002°)
3.25087297385392e+005	(2.39865480920049e+002dB,1.74264527592023e+002°)
3.25836701001966e+005	(2.39864995433034e+002dB,1.74251637865091e+002°)
3.26587832172293e+005	(2.39864507752195e+002dB,1.74238720689606e+002°)
3.27340694878795e+005	(2.39864017867834e+002dB,1.74225776017610e+002°)
3.28095293113076e+005	(2.39863525770212e+002dB,1.74212803801137e+002°)
3.28851630875940e+005	(2.39863031449546e+002dB,1.74199803992212e+002°)
3.29609712177414e+005	(2.39862534896016e+002dB,1.74186776542855e+002°)
3.30369541036771e+005	(2.39862036099758e+002dB,1.74173721405076e+002°)
3.31131121482547e+005	(2.39861535050867e+002dB,1.74160638530882e+002°)
3.31894457552566e+005	(2.39861031739396e+002dB,1.74147527872271e+002°)
3.32659553293961e+005	(2.39860526155357e+002dB,1.74134389381238e+002°)
3.33426412763191e+005	(2.39860018288720e+002dB,1.74121223009775e+002°)
3.34195040026070e+005	(2.39859508129411e+002dB,1.74108028709869e+002°)
3.34965439157783e+005	(2.39858995667315e+002dB,1.74094806433503e+002°)
3.35737614242910e+005	(2.39858480892276e+002dB,1.74081556132661e+002°)
3.36511569375446e+005	(2.39857963794093e+002dB,1.74068277759322e+002°)
3.37287308658824e+005	(2.39857444362522e+002dB,1.74054971265468e+002°)
3.38064836205937e+005	(2.39856922587278e+002dB,1.74041636603077e+002°)
3.38844156139158e+005	(2.39856398458032e+002dB,1.74028273724130e+002°)
3.39625272590363e+005	(2.39855871964411e+002dB,1.74014882580610e+002°)
3.40408189700956e+005	(2.39855343096000e+002dB,1.74001463124501e+002°)
3.41192911621883e+005	(2.39854811842339e+002dB,1.73988015307789e+002°)
3.41979442513663e+005	(2.39854278192924e+002dB,1.73974539082464e+002°)
3.42767786546405e+005	(2.39853742137209e+002dB,1.73961034400523e+002°)
3.43557947899829e+005	(2.39853203664602e+002dB,1.73947501213964e+002°)
3.44349930763293e+005	(2.39852662764468e+002dB,1.73933939474794e+002°)
3.45143739335810e+005	(2.39852119426126e+002dB,1.73920349135023e+002°)
3.45939377826076e+005	(2.39851573638852e+002dB,1.73906730146673e+002°)
3.46736850452485e+005	(2.39851025391877e+002dB,1.73893082461770e+002°)
3.47536161443160e+005	(2.39850474674386e+002dB,1.73879406032351e+002°)
3.48337315035965e+005	(2.39849921475519e+002dB,1.73865700810462e+002°)
3.49140315478540e+005	(2.39849365784373e+002dB,1.73851966748160e+002°)
3.49945167028311e+005	(2.39848807589997e+002dB,1.73838203797513e+002°)
3.50751873952521e+005	(2.39848246881396e+002dB,1.73824411910600e+002°)
3.51560440528251e+005	(2.39847683647527e+002dB,1.73810591039514e+002°)
3.52370871042440e+005	(2.39847117877304e+002dB,1.73796741136362e+002°)
3.53183169791910e+005	(2.39846549559594e+002dB,1.73782862153265e+002°)
3.53997341083387e+005	(2.39845978683216e+002dB,1.73768954042358e+002°)
3.54813389233528e+005	(2.39845405236944e+002dB,1.73755016755795e+002°)
3.55631318568938e+005	(2.39844829209506e+002dB,1.73741050245745e+002°)
3.56451133426196e+005	(2.39844250589582e+002dB,1.73727054464395e+002°)
3.57272838151881e+005	(2.39843669365807e+002dB,1.73713029363951e+002°)
3.58096437102588e+005	(2.39843085526765e+002dB,1.73698974896639e+002°)
3.58921934644957e+005	(2.39842499060997e+002dB,1.73684891014704e+002°)
3.59749335155694e+005	(2.39841909956994e+002dB,1.73670777670415e+002°)
3.60578643021594e+005	(2.39841318203200e+002dB,1.73656634816061e+002°)
3.61409862639565e+005	(2.39840723788012e+002dB,1.73642462403955e+002°)
3.62242998416650e+005	(2.39840126699778e+002dB,1.73628260386432e+002°)
3.63078054770053e+005	(2.39839526926798e+002dB,1.73614028715856e+002°)
3.63915036127158e+005	(2.39838924457325e+002dB,1.73599767344613e+002°)
3.64753946925559e+005	(2.39838319279561e+002dB,1.73585476225118e+002°)
3.65594791613076e+005	(2.39837711381661e+002dB,1.73571155309812e+002°)
3.66437574647784e+005	(2.39837100751733e+002dB,1.73556804551166e+002°)
3.67282300498035e+005	(2.39836487377831e+002dB,1.73542423901680e+002°)
3.68128973642482e+005	(2.39835871247965e+002dB,1.73528013313885e+002°)
3.68977598570101e+005	(2.39835252350093e+002dB,1.73513572740342e+002°)
3.69828179780216e+005	(2.39834630672123e+002dB,1.73499102133646e+002°)
3.70680721782526e+005	(2.39834006201915e+002dB,1.73484601446424e+002°)
3.71535229097122e+005	(2.39833378927279e+002dB,1.73470070631340e+002°)
3.72391706254518e+005	(2.39832748835973e+002dB,1.73455509641089e+002°)
3.73250157795670e+005	(2.39832115915706e+002dB,1.73440918428407e+002°)
3.74110588272003e+005	(2.39831480154138e+002dB,1.73426296946064e+002°)
3.74973002245433e+005	(2.39830841538876e+002dB,1.73411645146869e+002°)
3.75837404288393e+005	(2.39830200057478e+002dB,1.73396962983673e+002°)
3.76703798983858e+005	(2.39829555697449e+002dB,1.73382250409363e+002°)
3.77572190925365e+005	(2.39828908446246e+002dB,1.73367507376872e+002°)
3.78442584717042e+005	(2.39828258291272e+002dB,1.73352733839171e+002°)
3.79314984973631e+005	(2.39827605219880e+002dB,1.73337929749278e+002°)
3.80189396320510e+005	(2.39826949219371e+002dB,1.73323095060254e+002°)
3.81065823393721e+005	(2.39826290276992e+002dB,1.73308229725206e+002°)
3.81944270839995e+005	(2.39825628379943e+002dB,1.73293333697288e+002°)
3.82824743316771e+005	(2.39824963515366e+002dB,1.73278406929701e+002°)
3.83707245492227e+005	(2.39824295670355e+002dB,1.73263449375695e+002°)
3.84591782045301e+005	(2.39823624831950e+002dB,1.73248460988572e+002°)
3.85478357665720e+005	(2.39822950987137e+002dB,1.73233441721682e+002°)
3.86366977054017e+005	(2.39822274122851e+002dB,1.73218391528428e+002°)
3.87257644921565e+005	(2.39821594225972e+002dB,1.73203310362269e+002°)
3.88150365990596e+005	(2.39820911283330e+002dB,1.73188198176714e+002°)
3.89045144994228e+005	(2.39820225281697e+002dB,1.73173054925332e+002°)
3.89941986676490e+005	(2.39819536207794e+002dB,1.73157880561746e+002°)
3.90840895792349e+005	(2.39818844048289e+002dB,1.73142675039638e+002°)
3.91741877107730e+005	(2.39818148789794e+002dB,1.73127438312747e+002°)
3.92644935399546e+005	(2.39817450418868e+002dB,1.73112170334876e+002°)
3.93550075455724e+005	(2.39816748922014e+002dB,1.73096871059886e+002°)
3.94457302075225e+005	(2.39816044285684e+002dB,1.73081540441703e+002°)
3.95366620068074e+005	(2.39815336496270e+002dB,1.73066178434315e+002°)
3.96278034255385e+005	(2.39814625540114e+002dB,1.73050784991776e+002°)
3.97191549469386e+005	(2.39813911403500e+002dB,1.73035360068205e+002°)
3.98107170553443e+005	(2.39813194072658e+002dB,1.73019903617791e+002°)
3.99024902362088e+005	(2.39812473533762e+002dB,1.73004415594789e+002°)
3.99944749761043e+005	(2.39811749772929e+002dB,1.72988895953526e+002°)
4.00866717627248e+005	(2.39811022776223e+002dB,1.72973344648398e+002°)
4.01790810848885e+005	(2.39810292529649e+002dB,1.72957761633875e+002°)
4.02717034325404e+005	(2.39809559019159e+002dB,1.72942146864501e+002°)
4.03645392967550e+005	(2.39808822230645e+002dB,1.72926500294894e+002°)
4.04575891697387e+005	(2.39808082149944e+002dB,1.72910821879749e+002°)
4.05508535448328e+005	(2.39807338762838e+002dB,1.72895111573837e+002°)
4.06443329165157e+005	(2.39806592055048e+002dB,1.72879369332011e+002°)
4.07380277804057e+005	(2.39805842012242e+002dB,1.72863595109201e+002°)
4.08319386332636e+005	(2.39805088620028e+002dB,1.72847788860420e+002°)
4.09260659729955e+005	(2.39804331863956e+002dB,1.72831950540764e+002°)
4.10204102986551e+005	(2.39803571729521e+002dB,1.72816080105414e+002°)
4.11149721104466e+005	(2.39802808202158e+002dB,1.72800177509634e+002°)
4.12097519097274e+005	(2.39802041267244e+002dB,1.72784242708777e+002°)
4.13047501990105e+005	(2.39801270910098e+002dB,1.72768275658284e+002°)
4.13999674819673e+005	(2.39800497115981e+002dB,1.72752276313685e+002°)
4.14954042634306e+005	(2.39799719870093e+002dB,1.72736244630603e+002°)
4.15910610493965e+005	(2.39798939157579e+002dB,1.72720180564751e+002°)
4.16869383470278e+005	(2.39798154963522e+002dB,1.72704084071937e+002°)
4.17830366646564e+005	(2.39797367272947e+002dB,1.72687955108065e+002°)
4.18793565117861e+005	(2.39796576070818e+002dB,1.72671793629135e+002°)
4.19758983990950e+005	(2.39795781342040e+002dB,1.72655599591244e+002°)
4.20726628384386e+005	(2.39794983071461e+002dB,1.72639372950593e+002°)
4.21696503428524e+005	(2.39794181243864e+002dB,1.72623113663478e+002°)
4.22668614265545e+005	(2.39793375843975e+002dB,1.72606821686304e+002°)
4.23642966049483e+005	(2.39792566856459e+002dB,1.72590496975574e+002°)
4.24619563946254e+005	(2.39791754265920e+002dB,1.72574139487901e+002°)
4.25598413133684e+005	(2.39790938056902e+002dB,1.72557749180004e+002°)
4.26579518801534e+005	(2.39790118213887e+002dB,1.72541326008709e+002°)
4.27562886151527e+005	(2.39789294721297e+002dB,1.72524869930955e+002°)
4.28548520397380e+005	(2.39788467563490e+002dB,1.72508380903790e+002°)
4.29536426764828e+005	(2.39787636724765e+002dB,1.72491858884376e+002°)
4.30526610491651e+005	(2.39786802189360e+002dB,1.72475303829991e+002°)
4.31519076827705e+005	(2.39785963941447e+002dB,1.72458715698029e+002°)
4.32513831034949e+005	(2.39785121965140e+002dB,1.72442094446000e+002°)
4.33510878387469e+005	(2.39784276244489e+002dB,1.72425440031537e+002°)
4.34510224171511e+005	(2.39783426763480e+002dB,1.72408752412390e+002°)
4.35511873685508e+005	(2.39782573506039e+002dB,1.72392031546435e+002°)
4.36515832240105e+005	(2.39781716456028e+002dB,1.72375277391671e+002°)
4.37522105158191e+005	(2.39780855597244e+002dB,1.72358489906224e+002°)
4.38530697774925e+005	(2.39779990913424e+002dB,1.72341669048347e+002°)
4.39541615437763e+005	(2.39779122388239e+002dB,1.72324814776421e+002°)
4.40554863506492e+005	(2.39778250005297e+002dB,1.72307927048961e+002°)
4.41570447353251e+005	(2.39777373748142e+002dB,1.72291005824612e+002°)
4.42588372362565e+005	(2.39776493600255e+002dB,1.72274051062155e+002°)
4.43608643931371e+005	(2.39775609545051e+002dB,1.72257062720505e+002°)
4.44631267469047e+005	(2.39774721565881e+002dB,1.72240040758719e+002°)
4.45656248397441e+005	(2.39773829646032e+002dB,1.72222985135988e+002°)
4.46683592150901e+005	(2.39772933768725e+002dB,1.72205895811648e+002°)
4.47713304176300e+005	(2.39772033917118e+002dB,1.72188772745178e+002°)
4.48745389933070e+005	(2.39771130074301e+002dB,1.72171615896200e+002°)
4.49779854893225e+005	(2.39770222223300e+002dB,1.72154425224484e+002°)
4.50816704541397e+005	(2.39769310347076e+002dB,1.72137200689946e+002°)
4.51855944374859e+005	(2.39768394428523e+002dB,1.72119942252655e+002°)
4.52897579903557e+005	(2.39767474450469e+002dB,1.72102649872831e+002°)
4.53941616650140e+005	(2.39766550395677e+002dB,1.72085323510848e+002°)
4.54988060149985e+005	(2.39765622246841e+002dB,1.72067963127233e+002°)
4.56036915951232e+005	(2.39764689986591e+002dB,1.72050568682675e+002°)
4.57088189614811e+005	(2.39763753597489e+002dB,1.72033140138018e+002°)
4.58141886714469e+005	(2.39762813062029e+002dB,1.72015677454270e+002°)
4.59198012836804e+005	(2.39761868362641e+002dB,1.71998180592601e+002°)
4.60256573581291e+005	(2.39760919481684e+002dB,1.71980649514346e+002°)
4.61317574560315e+005	(2.39759966401452e+002dB,1.71963084181006e+002°)
4.62381021399195e+005	(2.39759009104168e+002dB,1.71945484554253e+002°)
4.63446919736223e+005	(2.39758047571991e+002dB,1.71927850595928e+002°)
4.64515275222684e+005	(2.39757081787009e+002dB,1.71910182268044e+002°)
4.65586093522894e+005	(2.39756111731242e+002dB,1.71892479532791e+002°)
4.66659380314223e+005	(2.39755137386643e+002dB,1.71874742352533e+002°)
4.67735141287132e+005	(2.39754158735094e+002dB,1.71856970689814e+002°)
4.68813382145199e+005	(2.39753175758409e+002dB,1.71839164507359e+002°)
4.69894108605149e+005	(2.39752188438334e+002dB,1.71821323768074e+002°)
4.70977326396887e+005	(2.39751196756544e+002dB,1.71803448435052e+002°)
4.72063041263524e+005	(2.39750200694645e+002dB,1.71785538471569e+002°)
4.73151258961414e+005	(2.39749200234172e+002dB,1.71767593841093e+002°)
4.74241985260178e+005	(2.39748195356593e+002dB,1.71749614507282e+002°)
4.75335225942738e+005	(2.39747186043304e+002dB,1.71731600433986e+002°)
4.76430986805349e+005	(2.39746172275630e+002dB,1.71713551585249e+002°)
4.77529273657624e+005	(2.39745154034827e+002dB,1.71695467925314e+002°)
4.78630092322571e+005	(2.39744131302078e+002dB,1.71677349418624e+002°)
4.79733448636621e+005	(2.39743104058498e+002dB,1.71659196029819e+002°)
4.80839348449661e+005	(2.39742072285130e+002dB,1.71641007723746e+002°)
4.81947797625059e+005	(2.39741035962944e+002dB,1.71622784465457e+002°)
4.83058802039704e+005	(2.39739995072839e+002dB,1.71604526220211e+002°)
4.84172367584031e+005	(2.39738949595645e+002dB,1.71586232953477e+002°)
4.85288500162052e+005	(2.39737899512118e+002dB,1.71567904630936e+002°)
