Freq.	V(n004)
3.07609681474031e+005	(-6.71538871947547e+001dB,1.56961371290398e+002°)
3.08318795024895e+005	(-6.71951836418380e+001dB,1.56901777759044e+002°)
3.09029543251319e+005	(-6.72364558273422e+001dB,1.56842069359698e+002°)
3.09741929921617e+005	(-6.72777037904495e+001dB,1.56782245789417e+002°)
3.10455958812795e+005	(-6.73189275697777e+001dB,1.56722306744998e+002°)
3.11171633710561e+005	(-6.73601272033824e+001dB,1.56662251922982e+002°)
3.11888958409353e+005	(-6.74013027287588e+001dB,1.56602081019642e+002°)
3.12607936712354e+005	(-6.74424541828435e+001dB,1.56541793730990e+002°)
3.13328572431517e+005	(-6.74835816020165e+001dB,1.56481389752772e+002°)
3.14050869387580e+005	(-6.75246850221030e+001dB,1.56420868780466e+002°)
3.14774831410090e+005	(-6.75657644783753e+001dB,1.56360230509282e+002°)
3.15500462337421e+005	(-6.76068200055542e+001dB,1.56299474634159e+002°)
3.16227766016796e+005	(-6.76478516378115e+001dB,1.56238600849763e+002°)
3.16956746304307e+005	(-6.76888594087714e+001dB,1.56177608850487e+002°)
3.17687407064935e+005	(-6.77298433515122e+001dB,1.56116498330449e+002°)
3.18419752172571e+005	(-6.77708034985680e+001dB,1.56055268983490e+002°)
3.19153785510034e+005	(-6.78117398819308e+001dB,1.55993920503171e+002°)
3.19889510969098e+005	(-6.78526525330520e+001dB,1.55932452582777e+002°)
3.20626932450504e+005	(-6.78935414828438e+001dB,1.55870864915307e+002°)
3.21366053863989e+005	(-6.79344067616816e+001dB,1.55809157193481e+002°)
3.22106879128301e+005	(-6.79752483994049e+001dB,1.55747329109731e+002°)
3.22849412171221e+005	(-6.80160664253195e+001dB,1.55685380356207e+002°)
3.23593656929586e+005	(-6.80568608681987e+001dB,1.55623310624769e+002°)
3.24339617349307e+005	(-6.80976317562854e+001dB,1.55561119606988e+002°)
3.25087297385392e+005	(-6.81383791172933e+001dB,1.55498806994148e+002°)
3.25836701001966e+005	(-6.81791029784088e+001dB,1.55436372477239e+002°)
3.26587832172293e+005	(-6.82198033662921e+001dB,1.55373815746958e+002°)
3.27340694878795e+005	(-6.82604803070796e+001dB,1.55311136493708e+002°)
3.28095293113076e+005	(-6.83011338263844e+001dB,1.55248334407596e+002°)
3.28851630875940e+005	(-6.83417639492987e+001dB,1.55185409178434e+002°)
3.29609712177414e+005	(-6.83823707003948e+001dB,1.55122360495733e+002°)
3.30369541036771e+005	(-6.84229541037269e+001dB,1.55059188048705e+002°)
3.31131121482547e+005	(-6.84635141828323e+001dB,1.54995891526262e+002°)
3.31894457552566e+005	(-6.85040509607332e+001dB,1.54932470617012e+002°)
3.32659553293961e+005	(-6.85445644599379e+001dB,1.54868925009261e+002°)
3.33426412763191e+005	(-6.85850547024424e+001dB,1.54805254391009e+002°)
3.34195040026070e+005	(-6.86255217097316e+001dB,1.54741458449950e+002°)
3.34965439157783e+005	(-6.86659655027811e+001dB,1.54677536873469e+002°)
3.35737614242910e+005	(-6.87063861020582e+001dB,1.54613489348647e+002°)
3.36511569375446e+005	(-6.87467835275236e+001dB,1.54549315562249e+002°)
3.37287308658824e+005	(-6.87871577986327e+001dB,1.54485015200733e+002°)
3.38064836205937e+005	(-6.88275089343366e+001dB,1.54420587950243e+002°)
3.38844156139158e+005	(-6.88678369530840e+001dB,1.54356033496610e+002°)
3.39625272590363e+005	(-6.89081418728224e+001dB,1.54291351525348e+002°)
3.40408189700956e+005	(-6.89484237109991e+001dB,1.54226541721660e+002°)
3.41192911621883e+005	(-6.89886824845628e+001dB,1.54161603770426e+002°)
3.41979442513663e+005	(-6.90289182099649e+001dB,1.54096537356211e+002°)
3.42767786546405e+005	(-6.90691309031605e+001dB,1.54031342163262e+002°)
3.43557947899829e+005	(-6.91093205796100e+001dB,1.53966017875501e+002°)
3.44349930763293e+005	(-6.91494872542804e+001dB,1.53900564176531e+002°)
3.45143739335810e+005	(-6.91896309416462e+001dB,1.53834980749634e+002°)
3.45939377826076e+005	(-6.92297516556907e+001dB,1.53769267277764e+002°)
3.46736850452485e+005	(-6.92698494099077e+001dB,1.53703423443552e+002°)
3.47536161443160e+005	(-6.93099242173020e+001dB,1.53637448929305e+002°)
3.48337315035965e+005	(-6.93499760903913e+001dB,1.53571343416999e+002°)
3.49140315478540e+005	(-6.93900050412066e+001dB,1.53505106588283e+002°)
3.49945167028311e+005	(-6.94300110812942e+001dB,1.53438738124480e+002°)
3.50751873952521e+005	(-6.94699942217163e+001dB,1.53372237706578e+002°)
3.51560440528251e+005	(-6.95099544730523e+001dB,1.53305605015236e+002°)
3.52370871042440e+005	(-6.95498918454001e+001dB,1.53238839730782e+002°)
3.53183169791910e+005	(-6.95898063483771e+001dB,1.53171941533207e+002°)
3.53997341083387e+005	(-6.96296979911210e+001dB,1.53104910102172e+002°)
3.54813389233528e+005	(-6.96695667822918e+001dB,1.53037745116998e+002°)
3.55631318568938e+005	(-6.97094127300716e+001dB,1.52970446256675e+002°)
3.56451133426196e+005	(-6.97492358421671e+001dB,1.52903013199851e+002°)
3.57272838151881e+005	(-6.97890361258096e+001dB,1.52835445624839e+002°)
3.58096437102588e+005	(-6.98288135877563e+001dB,1.52767743209610e+002°)
3.58921934644957e+005	(-6.98685682342920e+001dB,1.52699905631799e+002°)
3.59749335155694e+005	(-6.99083000712291e+001dB,1.52631932568695e+002°)
3.60578643021594e+005	(-6.99480091039095e+001dB,1.52563823697249e+002°)
3.61409862639565e+005	(-6.99876953372052e+001dB,1.52495578694068e+002°)
3.62242998416650e+005	(-7.00273587755193e+001dB,1.52427197235414e+002°)
3.63078054770053e+005	(-7.00669994227873e+001dB,1.52358678997206e+002°)
3.63915036127158e+005	(-7.01066172824778e+001dB,1.52290023655017e+002°)
3.64753946925559e+005	(-7.01462123575935e+001dB,1.52221230884074e+002°)
3.65594791613076e+005	(-7.01857846506723e+001dB,1.52152300359255e+002°)
3.66437574647784e+005	(-7.02253341637883e+001dB,1.52083231755091e+002°)
3.67282300498035e+005	(-7.02648608985525e+001dB,1.52014024745766e+002°)
3.68128973642482e+005	(-7.03043648561140e+001dB,1.51944679005111e+002°)
3.68977598570101e+005	(-7.03438460371609e+001dB,1.51875194206609e+002°)
3.69828179780216e+005	(-7.03833044419209e+001dB,1.51805570023389e+002°)
3.70680721782526e+005	(-7.04227400701627e+001dB,1.51735806128230e+002°)
3.71535229097122e+005	(-7.04621529211967e+001dB,1.51665902193558e+002°)
3.72391706254518e+005	(-7.05015429938758e+001dB,1.51595857891443e+002°)
3.73250157795670e+005	(-7.05409102865964e+001dB,1.51525672893603e+002°)
3.74110588272003e+005	(-7.05802547972990e+001dB,1.51455346871399e+002°)
3.74973002245433e+005	(-7.06195765234696e+001dB,1.51384879495836e+002°)
3.75837404288393e+005	(-7.06588754621403e+001dB,1.51314270437563e+002°)
3.76703798983858e+005	(-7.06981516098899e+001dB,1.51243519366869e+002°)
3.77572190925365e+005	(-7.07374049628451e+001dB,1.51172625953689e+002°)
3.78442584717042e+005	(-7.07766355166811e+001dB,1.51101589867595e+002°)
3.79314984973631e+005	(-7.08158432666226e+001dB,1.51030410777800e+002°)
3.80189396320510e+005	(-7.08550282074446e+001dB,1.50959088353157e+002°)
3.81065823393721e+005	(-7.08941903334730e+001dB,1.50887622262157e+002°)
3.81944270839995e+005	(-7.09333296385857e+001dB,1.50816012172931e+002°)
3.82824743316771e+005	(-7.09724461162132e+001dB,1.50744257753245e+002°)
3.83707245492227e+005	(-7.10115397593394e+001dB,1.50672358670503e+002°)
3.84591782045301e+005	(-7.10506105605024e+001dB,1.50600314591744e+002°)
3.85478357665720e+005	(-7.10896585117954e+001dB,1.50528125183642e+002°)
3.86366977054017e+005	(-7.11286836048672e+001dB,1.50455790112508e+002°)
3.87257644921565e+005	(-7.11676858309232e+001dB,1.50383309044284e+002°)
3.88150365990596e+005	(-7.12066651807260e+001dB,1.50310681644548e+002°)
3.89045144994228e+005	(-7.12456216445962e+001dB,1.50237907578508e+002°)
3.89941986676490e+005	(-7.12845552124132e+001dB,1.50164986511005e+002°)
3.90840895792349e+005	(-7.13234658736157e+001dB,1.50091918106513e+002°)
3.91741877107730e+005	(-7.13623536172025e+001dB,1.50018702029135e+002°)
3.92644935399546e+005	(-7.14012184317337e+001dB,1.49945337942605e+002°)
3.93550075455724e+005	(-7.14400603053304e+001dB,1.49871825510285e+002°)
3.94457302075225e+005	(-7.14788792256764e+001dB,1.49798164395168e+002°)
3.95366620068074e+005	(-7.15176751800183e+001dB,1.49724354259874e+002°)
3.96278034255385e+005	(-7.15564481551664e+001dB,1.49650394766652e+002°)
3.97191549469386e+005	(-7.15951981374952e+001dB,1.49576285577377e+002°)
3.98107170553443e+005	(-7.16339251129443e+001dB,1.49502026353551e+002°)
3.99024902362088e+005	(-7.16726290670190e+001dB,1.49427616756301e+002°)
3.99944749761043e+005	(-7.17113099847909e+001dB,1.49353056446382e+002°)
4.00866717627248e+005	(-7.17499678508984e+001dB,1.49278345084171e+002°)
4.01790810848885e+005	(-7.17886026495477e+001dB,1.49203482329672e+002°)
4.02717034325404e+005	(-7.18272143645132e+001dB,1.49128467842511e+002°)
4.03645392967550e+005	(-7.18658029791381e+001dB,1.49053301281937e+002°)
4.04575891697387e+005	(-7.19043684763352e+001dB,1.48977982306824e+002°)
4.05508535448328e+005	(-7.19429108385874e+001dB,1.48902510575665e+002°)
4.06443329165157e+005	(-7.19814300479483e+001dB,1.48826885746577e+002°)
4.07380277804057e+005	(-7.20199260860430e+001dB,1.48751107477298e+002°)
4.08319386332636e+005	(-7.20583989340682e+001dB,1.48675175425185e+002°)
4.09260659729955e+005	(-7.20968485727936e+001dB,1.48599089247217e+002°)
4.10204102986551e+005	(-7.21352749825616e+001dB,1.48522848599992e+002°)
4.11149721104466e+005	(-7.21736781432887e+001dB,1.48446453139727e+002°)
4.12097519097274e+005	(-7.22120580344655e+001dB,1.48369902522257e+002°)
4.13047501990105e+005	(-7.22504146351576e+001dB,1.48293196403036e+002°)
4.13999674819673e+005	(-7.22887479240058e+001dB,1.48216334437135e+002°)
4.14954042634306e+005	(-7.23270578792271e+001dB,1.48139316279244e+002°)
4.15910610493965e+005	(-7.23653444786152e+001dB,1.48062141583666e+002°)
4.16869383470278e+005	(-7.24036076995407e+001dB,1.47984810004325e+002°)
4.17830366646564e+005	(-7.24418475189519e+001dB,1.47907321194757e+002°)
4.18793565117861e+005	(-7.24800639133756e+001dB,1.47829674808115e+002°)
4.19758983990950e+005	(-7.25182568589169e+001dB,1.47751870497166e+002°)
4.20726628384386e+005	(-7.25564263312606e+001dB,1.47673907914293e+002°)
4.21696503428524e+005	(-7.25945723056711e+001dB,1.47595786711490e+002°)
4.22668614265545e+005	(-7.26326947569932e+001dB,1.47517506540369e+002°)
4.23642966049483e+005	(-7.26707936596527e+001dB,1.47439067052150e+002°)
4.24619563946254e+005	(-7.27088689876566e+001dB,1.47360467897669e+002°)
4.25598413133684e+005	(-7.27469207145941e+001dB,1.47281708727374e+002°)
4.26579518801534e+005	(-7.27849488136363e+001dB,1.47202789191324e+002°)
4.27562886151527e+005	(-7.28229532575379e+001dB,1.47123708939189e+002°)
4.28548520397380e+005	(-7.28609340186364e+001dB,1.47044467620250e+002°)
4.29536426764828e+005	(-7.28988910688535e+001dB,1.46965064883400e+002°)
4.30526610491651e+005	(-7.29368243796954e+001dB,1.46885500377140e+002°)
4.31519076827705e+005	(-7.29747339222531e+001dB,1.46805773749583e+002°)
4.32513831034949e+005	(-7.30126196672028e+001dB,1.46725884648450e+002°)
4.33510878387469e+005	(-7.30504815848069e+001dB,1.46645832721070e+002°)
4.34510224171511e+005	(-7.30883196449139e+001dB,1.46565617614382e+002°)
4.35511873685508e+005	(-7.31261338169592e+001dB,1.46485238974932e+002°)
4.36515832240105e+005	(-7.31639240699656e+001dB,1.46404696448875e+002°)
4.37522105158191e+005	(-7.32016903725433e+001dB,1.46323989681972e+002°)
4.38530697774925e+005	(-7.32394326928912e+001dB,1.46243118319592e+002°)
4.39541615437763e+005	(-7.32771509987965e+001dB,1.46162082006710e+002°)
4.40554863506492e+005	(-7.33148452576357e+001dB,1.46080880387906e+002°)
4.41570447353251e+005	(-7.33525154363749e+001dB,1.45999513107368e+002°)
4.42588372362565e+005	(-7.33901615015703e+001dB,1.45917979808888e+002°)
4.43608643931371e+005	(-7.34277834193683e+001dB,1.45836280135862e+002°)
4.44631267469047e+005	(-7.34653811555067e+001dB,1.45754413731294e+002°)
4.45656248397441e+005	(-7.35029546753142e+001dB,1.45672380237788e+002°)
4.46683592150901e+005	(-7.35405039437117e+001dB,1.45590179297555e+002°)
4.47713304176300e+005	(-7.35780289252123e+001dB,1.45507810552408e+002°)
4.48745389933070e+005	(-7.36155295839215e+001dB,1.45425273643764e+002°)
4.49779854893225e+005	(-7.36530058835384e+001dB,1.45342568212642e+002°)
4.50816704541397e+005	(-7.36904577873552e+001dB,1.45259693899663e+002°)
4.51855944374859e+005	(-7.37278852582585e+001dB,1.45176650345051e+002°)
4.52897579903557e+005	(-7.37652882587290e+001dB,1.45093437188630e+002°)
4.53941616650140e+005	(-7.38026667508424e+001dB,1.45010054069829e+002°)
4.54988060149985e+005	(-7.38400206962697e+001dB,1.44926500627673e+002°)
4.56036915951232e+005	(-7.38773500562775e+001dB,1.44842776500791e+002°)
4.57088189614811e+005	(-7.39146547917284e+001dB,1.44758881327411e+002°)
4.58141886714469e+005	(-7.39519348630818e+001dB,1.44674814745360e+002°)
4.59198012836804e+005	(-7.39891902303938e+001dB,1.44590576392066e+002°)
4.60256573581291e+005	(-7.40264208533180e+001dB,1.44506165904555e+002°)
4.61317574560315e+005	(-7.40636266911056e+001dB,1.44421582919452e+002°)
4.62381021399195e+005	(-7.41008077026061e+001dB,1.44336827072980e+002°)
4.63446919736223e+005	(-7.41379638462677e+001dB,1.44251898000961e+002°)
4.64515275222684e+005	(-7.41750950801371e+001dB,1.44166795338813e+002°)
4.65586093522894e+005	(-7.42122013618610e+001dB,1.44081518721553e+002°)
4.66659380314223e+005	(-7.42492826486855e+001dB,1.43996067783793e+002°)
4.67735141287132e+005	(-7.42863388974571e+001dB,1.43910442159742e+002°)
4.68813382145199e+005	(-7.43233700646228e+001dB,1.43824641483207e+002°)
4.69894108605149e+005	(-7.43603761062306e+001dB,1.43738665387588e+002°)
4.70977326396887e+005	(-7.43973569779301e+001dB,1.43652513505882e+002°)
4.72063041263524e+005	(-7.44343126349724e+001dB,1.43566185470680e+002°)
4.73151258961414e+005	(-7.44712430322111e+001dB,1.43479680914169e+002°)
4.74241985260178e+005	(-7.45081481241022e+001dB,1.43392999468129e+002°)
4.75335225942738e+005	(-7.45450278647049e+001dB,1.43306140763935e+002°)
4.76430986805349e+005	(-7.45818822076816e+001dB,1.43219104432553e+002°)
4.77529273657624e+005	(-7.46187111062987e+001dB,1.43131890104544e+002°)
4.78630092322571e+005	(-7.46555145134268e+001dB,1.43044497410063e+002°)
4.79733448636621e+005	(-7.46922923815408e+001dB,1.42956925978854e+002°)
4.80839348449661e+005	(-7.47290446627211e+001dB,1.42869175440256e+002°)
4.81947797625059e+005	(-7.47657713086530e+001dB,1.42781245423197e+002°)
4.83058802039704e+005	(-7.48024722706279e+001dB,1.42693135556197e+002°)
4.84172367584031e+005	(-7.48391474995434e+001dB,1.42604845467368e+002°)
4.85288500162052e+005	(-7.48757969459035e+001dB,1.42516374784411e+002°)
4.86407205691393e+005	(-7.49124205598194e+001dB,1.42427723134617e+002°)
4.87528490103317e+005	(-7.49490182910096e+001dB,1.42338890144865e+002°)
4.88652359342764e+005	(-7.49855900888002e+001dB,1.42249875441627e+002°)
4.89778819368377e+005	(-7.50221359021259e+001dB,1.42160678650959e+002°)
4.90907876152534e+005	(-7.50586556795296e+001dB,1.42071299398509e+002°)
4.92039535681381e+005	(-7.50951493691634e+001dB,1.41981737309510e+002°)
4.93173803954866e+005	(-7.51316169187887e+001dB,1.41891992008784e+002°)
4.94310686986765e+005	(-7.51680582757769e+001dB,1.41802063120740e+002°)
4.95450190804720e+005	(-7.52044733871092e+001dB,1.41711950269371e+002°)
4.96592321450266e+005	(-7.52408621993778e+001dB,1.41621653078259e+002°)
4.97737084978865e+005	(-7.52772246587858e+001dB,1.41531171170571e+002°)
4.98884487459941e+005	(-7.53135607111475e+001dB,1.41440504169056e+002°)
5.00034534976907e+005	(-7.53498703018894e+001dB,1.41349651696053e+002°)
5.01187233627201e+005	(-7.53861533760498e+001dB,1.41258613373479e+002°)
5.02342589522316e+005	(-7.54224098782801e+001dB,1.41167388822840e+002°)
5.03500608787833e+005	(-7.54586397528445e+001dB,1.41075977665222e+002°)
5.04661297563456e+005	(-7.54948429436207e+001dB,1.40984379521295e+002°)
5.05824662003042e+005	(-7.55310193941002e+001dB,1.40892594011310e+002°)
5.06990708274632e+005	(-7.55671690473892e+001dB,1.40800620755101e+002°)
5.08159442560488e+005	(-7.56032918462082e+001dB,1.40708459372082e+002°)
5.09330871057123e+005	(-7.56393877328929e+001dB,1.40616109481249e+002°)
5.10504999975333e+005	(-7.56754566493950e+001dB,1.40523570701177e+002°)
5.11681835540235e+005	(-7.57114985372816e+001dB,1.40430842650021e+002°)
5.12861383991292e+005	(-7.57475133377368e+001dB,1.40337924945514e+002°)
5.14043651582353e+005	(-7.57835009915612e+001dB,1.40244817204970e+002°)
5.15228644581683e+005	(-7.58194614391728e+001dB,1.40151519045277e+002°)
5.16416369271997e+005	(-7.58553946206073e+001dB,1.40058030082905e+002°)
5.17606831950494e+005	(-7.58913004755187e+001dB,1.39964349933897e+002°)
5.18800038928887e+005	(-7.59271789431795e+001dB,1.39870478213874e+002°)
5.19995996533442e+005	(-7.59630299624814e+001dB,1.39776414538031e+002°)
5.21194711105006e+005	(-7.59988534719353e+001dB,1.39682158521141e+002°)
5.22396188999045e+005	(-7.60346494096725e+001dB,1.39587709777549e+002°)
5.23600436585675e+005	(-7.60704177134444e+001dB,1.39493067921174e+002°)
5.24807460249697e+005	(-7.61061583206232e+001dB,1.39398232565508e+002°)
5.26017266390631e+005	(-7.61418711682028e+001dB,1.39303203323616e+002°)
5.27229861422747e+005	(-7.61775561927986e+001dB,1.39207979808135e+002°)
5.28445251775105e+005	(-7.62132133306482e+001dB,1.39112561631273e+002°)
5.29663443891582e+005	(-7.62488425176123e+001dB,1.39016948404807e+002°)
5.30884444230912e+005	(-7.62844436891743e+001dB,1.38921139740087e+002°)
5.32108259266718e+005	(-7.63200167804418e+001dB,1.38825135248029e+002°)
5.33334895487544e+005	(-7.63555617261461e+001dB,1.38728934539118e+002°)
5.34564359396895e+005	(-7.63910784606434e+001dB,1.38632537223409e+002°)
5.35796657513264e+005	(-7.64265669179150e+001dB,1.38535942910520e+002°)
5.37031796370175e+005	(-7.64620270315679e+001dB,1.38439151209639e+002°)
5.38269782516211e+005	(-7.64974587348350e+001dB,1.38342161729517e+002°)
5.39510622515050e+005	(-7.65328619605760e+001dB,1.38244974078470e+002°)
5.40754322945503e+005	(-7.65682366412777e+001dB,1.38147587864379e+002°)
5.42000890401546e+005	(-7.66035827090546e+001dB,1.38050002694687e+002°)
5.43250331492355e+005	(-7.66389000956491e+001dB,1.37952218176399e+002°)
5.44502652842343e+005	(-7.66741887324327e+001dB,1.37854233916083e+002°)
5.45757861091192e+005	(-7.67094485504058e+001dB,1.37756049519865e+002°)
5.47015962893892e+005	(-7.67446794801985e+001dB,1.37657664593434e+002°)
5.48276964920774e+005	(-7.67798814520714e+001dB,1.37559078742035e+002°)
5.49540873857545e+005	(-7.68150543959157e+001dB,1.37460291570472e+002°)
5.50807696405324e+005	(-7.68501982412540e+001dB,1.37361302683107e+002°)
5.52077439280677e+005	(-7.68853129172408e+001dB,1.37262111683856e+002°)
5.53350109215657e+005	(-7.69203983526631e+001dB,1.37162718176193e+002°)
5.54625712957830e+005	(-7.69554544759409e+001dB,1.37063121763145e+002°)
5.55904257270323e+005	(-7.69904812151277e+001dB,1.36963322047290e+002°)
5.57185748931849e+005	(-7.70254784979112e+001dB,1.36863318630763e+002°)
5.58470194736750e+005	(-7.70604462516139e+001dB,1.36763111115246e+002°)
5.59757601495029e+005	(-7.70953844031933e+001dB,1.36662699101975e+002°)
5.61047976032389e+005	(-7.71302928792432e+001dB,1.36562082191731e+002°)
5.62341325190268e+005	(-7.71651716059936e+001dB,1.36461259984848e+002°)
5.63637655825873e+005	(-7.72000205093118e+001dB,1.36360232081204e+002°)
5.64936974812221e+005	(-7.72348395147027e+001dB,1.36258998080225e+002°)
5.66239289038171e+005	(-7.72696285473093e+001dB,1.36157557580879e+002°)
5.67544605408465e+005	(-7.73043875319138e+001dB,1.36055910181681e+002°)
5.68852930843759e+005	(-7.73391163929380e+001dB,1.35954055480688e+002°)
5.70164272280665e+005	(-7.73738150544435e+001dB,1.35851993075499e+002°)
5.71478636671784e+005	(-7.74084834401332e+001dB,1.35749722563250e+002°)
5.72796030985746e+005	(-7.74431214733512e+001dB,1.35647243540621e+002°)
5.74116462207244e+005	(-7.74777290770837e+001dB,1.35544555603827e+002°)
5.75439937337073e+005	(-7.75123061739597e+001dB,1.35441658348621e+002°)
5.76766463392167e+005	(-7.75468526862517e+001dB,1.35338551370290e+002°)
5.78096047405634e+005	(-7.75813685358765e+001dB,1.35235234263657e+002°)
5.79428696426796e+005	(-7.76158536443952e+001dB,1.35131706623077e+002°)
5.80764417521227e+005	(-7.76503079330149e+001dB,1.35027968042436e+002°)
5.82103217770786e+005	(-7.76847313225886e+001dB,1.34924018115151e+002°)
5.83445104273660e+005	(-7.77191237336163e+001dB,1.34819856434168e+002°)
5.84790084144395e+005	(-7.77534850862455e+001dB,1.34715482591960e+002°)
5.86138164513943e+005	(-7.77878153002722e+001dB,1.34610896180526e+002°)
5.87489352529691e+005	(-7.78221142951412e+001dB,1.34506096791390e+002°)
5.88843655355503e+005	(-7.78563819899472e+001dB,1.34401084015598e+002°)
5.90201080171758e+005	(-7.78906183034354e+001dB,1.34295857443718e+002°)
5.91561634175387e+005	(-7.79248231540024e+001dB,1.34190416665840e+002°)
5.92925324579913e+005	(-7.79589964596967e+001dB,1.34084761271569e+002°)
5.94292158615486e+005	(-7.79931381382195e+001dB,1.33978890850031e+002°)
5.95662143528923e+005	(-7.80272481069257e+001dB,1.33872804989865e+002°)
5.97035286583749e+005	(-7.80613262828246e+001dB,1.33766503279223e+002°)
5.98411595060232e+005	(-7.80953725825807e+001dB,1.33659985305771e+002°)
5.99791076255421e+005	(-7.81293869225141e+001dB,1.33553250656686e+002°)
6.01173737483190e+005	(-7.81633692186021e+001dB,1.33446298918651e+002°)
6.02559586074269e+005	(-7.81973193864793e+001dB,1.33339129677858e+002°)
6.03948629376291e+005	(-7.82312373414389e+001dB,1.33231742520004e+002°)
6.05340874753825e+005	(-7.82651229984331e+001dB,1.33124137030290e+002°)
6.06736329588416e+005	(-7.82989762720745e+001dB,1.33016312793417e+002°)
6.08135001278628e+005	(-7.83327970766365e+001dB,1.32908269393588e+002°)
6.09536897240079e+005	(-7.83665853260542e+001dB,1.32800006414504e+002°)
6.10942024905482e+005	(-7.84003409339258e+001dB,1.32691523439359e+002°)
6.12350391724683e+005	(-7.84340638135125e+001dB,1.32582820050845e+002°)
6.13762005164704e+005	(-7.84677538777405e+001dB,1.32473895831143e+002°)
6.15176872709777e+005	(-7.85014110392011e+001dB,1.32364750361927e+002°)
6.16595001861391e+005	(-7.85350352101521e+001dB,1.32255383224359e+002°)
6.18016400138325e+005	(-7.85686263025183e+001dB,1.32145793999084e+002°)
6.19441075076690e+005	(-7.86021842278928e+001dB,1.32035982266234e+002°)
6.20869034229972e+005	(-7.86357088975379e+001dB,1.31925947605423e+002°)
6.22300285169068e+005	(-7.86692002223858e+001dB,1.31815689595743e+002°)
6.23734835482327e+005	(-7.87026581130397e+001dB,1.31705207815766e+002°)
6.25172692775593e+005	(-7.87360824797752e+001dB,1.31594501843537e+002°)
6.26613864672243e+005	(-7.87694732325404e+001dB,1.31483571256576e+002°)
6.28058358813225e+005	(-7.88028302809577e+001dB,1.31372415631873e+002°)
6.29506182857104e+005	(-7.88361535343245e+001dB,1.31261034545887e+002°)
6.30957344480100e+005	(-7.88694429016143e+001dB,1.31149427574543e+002°)
6.32411851376126e+005	(-7.89026982914774e+001dB,1.31037594293229e+002°)
6.33869711256833e+005	(-7.89359196122425e+001dB,1.30925534276797e+002°)
6.35330931851650e+005	(-7.89691067719175e+001dB,1.30813247099556e+002°)
6.36795520907821e+005	(-7.90022596781904e+001dB,1.30700732335270e+002°)
6.38263486190454e+005	(-7.90353782384304e+001dB,1.30587989557161e+002°)
6.39734835482553e+005	(-7.90684623596896e+001dB,1.30475018337899e+002°)
6.41209576585067e+005	(-7.91015119487031e+001dB,1.30361818249604e+002°)
6.42687717316924e+005	(-7.91345269118910e+001dB,1.30248388863841e+002°)
6.44169265515082e+005	(-7.91675071553590e+001dB,1.30134729751622e+002°)
6.45654229034560e+005	(-7.92004525848999e+001dB,1.30020840483394e+002°)
6.47142615748487e+005	(-7.92333631059943e+001dB,1.29906720629048e+002°)
6.48634433548142e+005	(-7.92662386238122e+001dB,1.29792369757905e+002°)
6.50129690342994e+005	(-7.92990790432141e+001dB,1.29677787438721e+002°)
6.51628394060746e+005	(-7.93318842687519e+001dB,1.29562973239681e+002°)
6.53130552647375e+005	(-7.93646542046704e+001dB,1.29447926728398e+002°)
6.54636174067177e+005	(-7.93973887549086e+001dB,1.29332647471904e+002°)
6.56145266302808e+005	(-7.94300878231006e+001dB,1.29217135036657e+002°)
6.57657837355322e+005	(-7.94627513125768e+001dB,1.29101388988528e+002°)
6.59173895244223e+005	(-7.94953791263658e+001dB,1.28985408892805e+002°)
6.60693448007497e+005	(-7.95279711671949e+001dB,1.28869194314187e+002°)
6.62216503701663e+005	(-7.95605273374919e+001dB,1.28752744816779e+002°)
6.63743070401810e+005	(-7.95930475393861e+001dB,1.28636059964094e+002°)
6.65273156201642e+005	(-7.96255316747098e+001dB,1.28519139319044e+002°)
6.66806769213522e+005	(-7.96579796449995e+001dB,1.28401982443940e+002°)
6.68343917568515e+005	(-7.96903913514974e+001dB,1.28284588900487e+002°)
6.69884609416426e+005	(-7.97227666951524e+001dB,1.28166958249784e+002°)
6.71428852925852e+005	(-7.97551055766221e+001dB,1.28049090052316e+002°)
6.72976656284217e+005	(-7.97874078962735e+001dB,1.27930983867951e+002°)
6.74528027697821e+005	(-7.98196735541848e+001dB,1.27812639255941e+002°)
6.76082975391880e+005	(-7.98519024501467e+001dB,1.27694055774915e+002°)
6.77641507610574e+005	(-7.98840944836638e+001dB,1.27575232982873e+002°)
6.79203632617083e+005	(-7.99162495539561e+001dB,1.27456170437187e+002°)
6.80769358693639e+005	(-7.99483675599605e+001dB,1.27336867694595e+002°)
6.82338694141567e+005	(-7.99804484003321e+001dB,1.27217324311198e+002°)
6.83911647281327e+005	(-8.00124919734459e+001dB,1.27097539842454e+002°)
6.85488226452559e+005	(-8.00444981773981e+001dB,1.26977513843177e+002°)
6.87068440014129e+005	(-8.00764669100078e+001dB,1.26857245867531e+002°)
6.88652296344173e+005	(-8.01083980688184e+001dB,1.26736735469027e+002°)
6.90239803840138e+005	(-8.01402915510992e+001dB,1.26615982200519e+002°)
6.91830970918832e+005	(-8.01721472538469e+001dB,1.26494985614199e+002°)
6.93425806016465e+005	(-8.02039650737874e+001dB,1.26373745261595e+002°)
6.95024317588692e+005	(-8.02357449073770e+001dB,1.26252260693562e+002°)
6.96626514110664e+005	(-8.02674866508046e+001dB,1.26130531460284e+002°)
6.98232404077066e+005	(-8.02991901999926e+001dB,1.26008557111265e+002°)
6.99841996002168e+005	(-8.03308554505992e+001dB,1.25886337195327e+002°)
