Freq.,Vvin/iv3
4.35511873685508e+005,2.39782573133545e+002,1.72392035138129e+002
4.36515832240105e+005,2.39781716084712e+002,1.72375280991098e+002
4.37522105158191e+005,2.39780855227110e+002,1.72358493513385e+002
4.38530697774925e+005,2.39779990544475e+002,1.72341672663243e+002
4.39541615437763e+005,2.39779122020479e+002,1.72324818399054e+002
4.40554863506492e+005,2.39778249638730e+002,1.72307930679333e+002
4.41570447353251e+005,2.39777373382772e+002,1.72291009462723e+002
4.42588372362565e+005,2.39776493236085e+002,1.72274054708007e+002
4.43608643931371e+005,2.39775609182085e+002,1.72257066374100e+002
4.44631267469047e+005,2.39774721204124e+002,1.72240044420057e+002
4.45656248397441e+005,2.39773829285487e+002,1.72222988805070e+002
4.46683592150901e+005,2.39772933409396e+002,1.72205899488476e+002
4.47713304176300e+005,2.39772033559009e+002,1.72188776429753e+002
4.48745389933070e+005,2.39771129717416e+002,1.72171619588522e+002
4.49779854893225e+005,2.39770221867643e+002,1.72154428924553e+002
4.50816704541397e+005,2.39769309992651e+002,1.72137204397764e+002
4.51855944374859e+005,2.39768394075334e+002,1.72119945968223e+002
4.52897579903557e+005,2.39767474098519e+002,1.72102653596150e+002
4.53941616650140e+005,2.39766550044971e+002,1.72085327241916e+002
4.54988060149985e+005,2.39765621897383e+002,1.72067966866053e+002
4.56036915951232e+005,2.39764689638385e+002,1.72050572429246e+002
4.57088189614811e+005,2.39763753250538e+002,1.72033143892341e+002
4.58141886714469e+005,2.39762812716340e+002,1.72015681216345e+002
4.59198012836804e+005,2.39761868018216e+002,1.71998184362428e+002
4.60256573581291e+005,2.39760919138527e+002,1.71980653291925e+002
4.61317574560315e+005,2.39759966059567e+002,1.71963087966338e+002
4.62381021399195e+005,2.39759008763560e+002,1.71945488347336e+002
4.63446919736223e+005,2.39758047232664e+002,1.71927854396763e+002
4.64515275222684e+005,2.39757081448967e+002,1.71910186076631e+002
4.65586093522894e+005,2.39756111394489e+002,1.71892483349129e+002
4.66659380314223e+005,2.39755137051183e+002,1.71874746176622e+002
4.67735141287132e+005,2.39754158400932e+002,1.71856974521654e+002
4.68813382145199e+005,2.39753175425550e+002,1.71839168346948e+002
4.69894108605149e+005,2.39752188106781e+002,1.71821327615413e+002
4.70977326396887e+005,2.39751196426302e+002,1.71803452290139e+002
4.72063041263524e+005,2.39750200365717e+002,1.71785542334404e+002
4.73151258961414e+005,2.39749199906564e+002,1.71767597711675e+002
4.74241985260178e+005,2.39748195030309e+002,1.71749618385610e+002
4.75335225942738e+005,2.39747185718348e+002,1.71731604320058e+002
4.76430986805349e+005,2.39746171952007e+002,1.71713555479065e+002
4.77529273657624e+005,2.39745153712540e+002,1.71695471826872e+002
4.78630092322571e+005,2.39744130981133e+002,1.71677353327922e+002
4.79733448636621e+005,2.39743103738899e+002,1.71659199946857e+002
4.80839348449661e+005,2.39742071966881e+002,1.71641011648522e+002
4.81947797625059e+005,2.39741035646050e+002,1.71622788397970e+002
4.83058802039704e+005,2.39739994757305e+002,1.71604530160458e+002
4.84172367584031e+005,2.39738949281475e+002,1.71586236901457e+002
4.85288500162052e+005,2.39737899199315e+002,1.71567908586647e+002
4.86407205691393e+005,2.39736844491511e+002,1.71549545181924e+002
4.87528490103317e+005,2.39735785138673e+002,1.71531146653399e+002
4.88652359342764e+005,2.39734721121341e+002,1.71512712967405e+002
4.89778819368377e+005,2.39733652419981e+002,1.71494244090491e+002
4.90907876152534e+005,2.39732579014988e+002,1.71475739989434e+002
4.92039535681381e+005,2.39731500886683e+002,1.71457200631234e+002
4.93173803954866e+005,2.39730418015312e+002,1.71438625983119e+002
4.94310686986765e+005,2.39729330381050e+002,1.71420016012548e+002
4.95450190804720e+005,2.39728237963998e+002,1.71401370687212e+002
4.96592321450266e+005,2.39727140744182e+002,1.71382689975037e+002
4.97737084978865e+005,2.39726038701555e+002,1.71363973844187e+002
4.98884487459941e+005,2.39724931815996e+002,1.71345222263063e+002
5.00034534976907e+005,2.39723820067309e+002,1.71326435200311e+002
5.01187233627201e+005,2.39722703435223e+002,1.71307612624819e+002
5.02342589522316e+005,2.39721581899395e+002,1.71288754505724e+002
5.03500608787833e+005,2.39720455439402e+002,1.71269860812410e+002
5.04661297563456e+005,2.39719324034752e+002,1.71250931514513e+002
5.05824662003042e+005,2.39718187664872e+002,1.71231966581924e+002
5.06990708274632e+005,2.39717046309118e+002,1.71212965984791e+002
5.08159442560488e+005,2.39715899946768e+002,1.71193929693519e+002
5.09330871057123e+005,2.39714748557024e+002,1.71174857678775e+002
5.10504999975333e+005,2.39713592119012e+002,1.71155749911493e+002
5.11681835540235e+005,2.39712430611784e+002,1.71136606362869e+002
5.12861383991292e+005,2.39711264014313e+002,1.71117427004371e+002
5.14043651582353e+005,2.39710092305496e+002,1.71098211807738e+002
5.15228644581683e+005,2.39708915464154e+002,1.71078960744984e+002
5.16416369271997e+005,2.39707733469030e+002,1.71059673788398e+002
5.17606831950494e+005,2.39706546298791e+002,1.71040350910550e+002
5.18800038928887e+005,2.39705353932025e+002,1.71020992084292e+002
5.19995996533442e+005,2.39704156347245e+002,1.71001597282760e+002
5.21194711105006e+005,2.39702953522884e+002,1.70982166479378e+002
5.22396188999045e+005,2.39701745437298e+002,1.70962699647860e+002
5.23600436585675e+005,2.39700532068764e+002,1.70943196762212e+002
5.24807460249697e+005,2.39699313395484e+002,1.70923657796737e+002
5.26017266390631e+005,2.39698089395577e+002,1.70904082726034e+002
5.27229861422747e+005,2.39696860047086e+002,1.70884471525004e+002
5.28445251775105e+005,2.39695625327976e+002,1.70864824168852e+002
5.29663443891582e+005,2.39694385216131e+002,1.70845140633090e+002
5.30884444230912e+005,2.39693139689357e+002,1.70825420893537e+002
5.32108259266718e+005,2.39691888725381e+002,1.70805664926326e+002
5.33334895487544e+005,2.39690632301849e+002,1.70785872707904e+002
5.34564359396895e+005,2.39689370396329e+002,1.70766044215036e+002
5.35796657513264e+005,2.39688102986308e+002,1.70746179424806e+002
5.37031796370175e+005,2.39686830049194e+002,1.70726278314624e+002
5.38269782516211e+005,2.39685551562314e+002,1.70706340862225e+002
5.39510622515050e+005,2.39684267502916e+002,1.70686367045672e+002
5.40754322945503e+005,2.39682977848166e+002,1.70666356843361e+002
5.42000890401546e+005,2.39681682575149e+002,1.70646310234024e+002
5.43250331492355e+005,2.39680381660870e+002,1.70626227196730e+002
5.44502652842343e+005,2.39679075082255e+002,1.70606107710888e+002
5.45757861091192e+005,2.39677762816144e+002,1.70585951756253e+002
5.47015962893892e+005,2.39676444839300e+002,1.70565759312924e+002
5.48276964920774e+005,2.39675121128402e+002,1.70545530361354e+002
5.49540873857545e+005,2.39673791660049e+002,1.70525264882344e+002
5.50807696405324e+005,2.39672456410756e+002,1.70504962857056e+002
5.52077439280677e+005,2.39671115356959e+002,1.70484624267007e+002
5.53350109215657e+005,2.39669768475009e+002,1.70464249094078e+002
5.54625712957830e+005,2.39668415741176e+002,1.70443837320516e+002
5.55904257270323e+005,2.39667057131647e+002,1.70423388928935e+002
5.57185748931849e+005,2.39665692622527e+002,1.70402903902321e+002
5.58470194736750e+005,2.39664322189837e+002,1.70382382224035e+002
5.59757601495029e+005,2.39662945809517e+002,1.70361823877815e+002
5.61047976032389e+005,2.39661563457421e+002,1.70341228847781e+002
5.62341325190268e+005,2.39660175109322e+002,1.70320597118437e+002
5.63637655825873e+005,2.39658780740910e+002,1.70299928674674e+002
5.64936974812221e+005,2.39657380327788e+002,1.70279223501774e+002
5.66239289038171e+005,2.39655973845479e+002,1.70258481585414e+002
5.67544605408465e+005,2.39654561269421e+002,1.70237702911667e+002
5.68852930843759e+005,2.39653142574966e+002,1.70216887467007e+002
5.70164272280665e+005,2.39651717737383e+002,1.70196035238312e+002
5.71478636671784e+005,2.39650286731859e+002,1.70175146212868e+002
5.72796030985746e+005,2.39648849533493e+002,1.70154220378369e+002
5.74116462207244e+005,2.39647406117300e+002,1.70133257722926e+002
5.75439937337073e+005,2.39645956458213e+002,1.70112258235066e+002
5.76766463392167e+005,2.39644500531076e+002,1.70091221903737e+002
5.78096047405634e+005,2.39643038310650e+002,1.70070148718311e+002
5.79428696426796e+005,2.39641569771612e+002,1.70049038668588e+002
5.80764417521227e+005,2.39640094888550e+002,1.70027891744799e+002
5.82103217770786e+005,2.39638613635971e+002,1.70006707937609e+002
5.83445104273660e+005,2.39637125988293e+002,1.69985487238123e+002
5.84790084144395e+005,2.39635631919849e+002,1.69964229637885e+002
5.86138164513943e+005,2.39634131404886e+002,1.69942935128886e+002
5.87489352529691e+005,2.39632624417567e+002,1.69921603703565e+002
5.88843655355503e+005,2.39631110931965e+002,1.69900235354815e+002
5.90201080171758e+005,2.39629590922069e+002,1.69878830075981e+002
5.91561634175387e+005,2.39628064361782e+002,1.69857387860873e+002
5.92925324579913e+005,2.39626531224919e+002,1.69835908703759e+002
5.94292158615486e+005,2.39624991485210e+002,1.69814392599377e+002
5.95662143528923e+005,2.39623445116295e+002,1.69792839542935e+002
5.97035286583749e+005,2.39621892091731e+002,1.69771249530114e+002
5.98411595060232e+005,2.39620332384984e+002,1.69749622557075e+002
5.99791076255421e+005,2.39618765969437e+002,1.69727958620458e+002
6.01173737483190e+005,2.39617192818382e+002,1.69706257717390e+002
6.02559586074269e+005,2.39615612905025e+002,1.69684519845489e+002
6.03948629376291e+005,2.39614026202484e+002,1.69662745002862e+002
6.05340874753825e+005,2.39612432683791e+002,1.69640933188115e+002
6.06736329588416e+005,2.39610832321887e+002,1.69619084400355e+002
6.08135001278628e+005,2.39609225089628e+002,1.69597198639193e+002
6.09536897240079e+005,2.39607610959781e+002,1.69575275904749e+002
6.10942024905482e+005,2.39605989905025e+002,1.69553316197653e+002
6.12350391724683e+005,2.39604361897949e+002,1.69531319519054e+002
6.13762005164704e+005,2.39602726911056e+002,1.69509285870619e+002
6.15176872709777e+005,2.39601084916759e+002,1.69487215254540e+002
6.16595001861391e+005,2.39599435887385e+002,1.69465107673538e+002
6.18016400138325e+005,2.39597779795168e+002,1.69442963130863e+002
6.19441075076690e+005,2.39596116612256e+002,1.69420781630305e+002
6.20869034229972e+005,2.39594446310709e+002,1.69398563176190e+002
6.22300285169068e+005,2.39592768862496e+002,1.69376307773392e+002
6.23734835482327e+005,2.39591084239497e+002,1.69354015427329e+002
6.25172692775593e+005,2.39589392413505e+002,1.69331686143976e+002
6.26613864672243e+005,2.39587693356221e+002,1.69309319929861e+002
6.28058358813225e+005,2.39585987039259e+002,1.69286916792073e+002
6.29506182857104e+005,2.39584273434141e+002,1.69264476738267e+002
6.30957344480100e+005,2.39582552512303e+002,1.69241999776665e+002
6.32411851376126e+005,2.39580824245088e+002,1.69219485916065e+002
6.33869711256833e+005,2.39579088603751e+002,1.69196935165838e+002
6.35330931851650e+005,2.39577345559458e+002,1.69174347535941e+002
6.36795520907821e+005,2.39575595083283e+002,1.69151723036913e+002
6.38263486190454e+005,2.39573837146211e+002,1.69129061679886e+002
6.39734835482553e+005,2.39572071719139e+002,1.69106363476585e+002
6.41209576585067e+005,2.39570298772871e+002,1.69083628439333e+002
6.42687717316924e+005,2.39568518278122e+002,1.69060856581058e+002
6.44169265515082e+005,2.39566730205518e+002,1.69038047915293e+002
6.45654229034560e+005,2.39564934525593e+002,1.69015202456185e+002
6.47142615748487e+005,2.39563131208792e+002,1.68992320218495e+002
6.48634433548142e+005,2.39561320225468e+002,1.68969401217607e+002
6.50129690342994e+005,2.39559501545885e+002,1.68946445469529e+002
6.51628394060746e+005,2.39557675140216e+002,1.68923452990897e+002
6.53130552647375e+005,2.39555840978545e+002,1.68900423798983e+002
6.54636174067177e+005,2.39553999030862e+002,1.68877357911697e+002
6.56145266302808e+005,2.39552149267070e+002,1.68854255347592e+002
6.57657837355322e+005,2.39550291656979e+002,1.68831116125868e+002
6.59173895244223e+005,2.39548426170308e+002,1.68807940266379e+002
6.60693448007497e+005,2.39546552776688e+002,1.68784727789634e+002
6.62216503701663e+005,2.39544671445657e+002,1.68761478716804e+002
6.63743070401810e+005,2.39542782146662e+002,1.68738193069726e+002
6.65273156201642e+005,2.39540884849059e+002,1.68714870870907e+002
6.66806769213522e+005,2.39538979522116e+002,1.68691512143532e+002
6.68343917568515e+005,2.39537066135006e+002,1.68668116911462e+002
6.69884609416426e+005,2.39535144656813e+002,1.68644685199248e+002
6.71428852925852e+005,2.39533215056530e+002,1.68621217032125e+002
6.72976656284217e+005,2.39531277303060e+002,1.68597712436026e+002
6.74528027697821e+005,2.39529331365212e+002,1.68574171437582e+002
6.76082975391880e+005,2.39527377211707e+002,1.68550594064129e+002
6.77641507610574e+005,2.39525414811174e+002,1.68526980343711e+002
6.79203632617083e+005,2.39523444132150e+002,1.68503330305084e+002
6.80769358693639e+005,2.39521465143082e+002,1.68479643977726e+002
6.82338694141567e+005,2.39519477812325e+002,1.68455921391835e+002
6.83911647281327e+005,2.39517482108144e+002,1.68432162578341e+002
6.85488226452559e+005,2.39515477998713e+002,1.68408367568903e+002
6.87068440014129e+005,2.39513465452112e+002,1.68384536395921e+002
6.88652296344173e+005,2.39511444436335e+002,1.68360669092539e+002
6.90239803840138e+005,2.39509414919280e+002,1.68336765692648e+002
6.91830970918832e+005,2.39507376868757e+002,1.68312826230891e+002
6.93425806016465e+005,2.39505330252484e+002,1.68288850742672e+002
6.95024317588692e+005,2.39503275038089e+002,1.68264839264156e+002
6.96626514110664e+005,2.39501211193106e+002,1.68240791832279e+002
6.98232404077066e+005,2.39499138684982e+002,1.68216708484749e+002
6.99841996002168e+005,2.39497057481070e+002,1.68192589260052e+002
7.01455298419866e+005,2.39494967548634e+002,1.68168434197461e+002
7.03072319883727e+005,2.39492868854846e+002,1.68144243337036e+002
7.04693068967041e+005,2.39490761366787e+002,1.68120016719631e+002
7.06317554262855e+005,2.39488645051449e+002,1.68095754386901e+002
7.07945784384031e+005,2.39486519875730e+002,1.68071456381305e+002
7.09577767963282e+005,2.39484385806442e+002,1.68047122746112e+002
7.11213513653222e+005,2.39482242810301e+002,1.68022753525407e+002
7.12853030126412e+005,2.39480090853936e+002,1.67998348764095e+002
7.14496326075405e+005,2.39477929903885e+002,1.67973908507909e+002
7.16143410212794e+005,2.39475759926595e+002,1.67949432803411e+002
7.17794291271253e+005,2.39473580888421e+002,1.67924921698001e+002
7.19448978003591e+005,2.39471392755630e+002,1.67900375239923e+002
7.21107479182791e+005,2.39469195494398e+002,1.67875793478264e+002
7.22769803602061e+005,2.39466989070811e+002,1.67851176462970e+002
7.24435960074880e+005,2.39464773450865e+002,1.67826524244841e+002
7.26105957435045e+005,2.39462548600463e+002,1.67801836875544e+002
7.27779804536714e+005,2.39460314485423e+002,1.67777114407613e+002
7.29457510254458e+005,2.39458071071470e+002,1.67752356894461e+002
7.31139083483307e+005,2.39455818324240e+002,1.67727564390378e+002
7.32824533138793e+005,2.39453556209278e+002,1.67702736950542e+002
7.34513868157004e+005,2.39451284692041e+002,1.67677874631024e+002
7.36207097494625e+005,2.39449003737897e+002,1.67652977488790e+002
7.37904230128989e+005,2.39446713312123e+002,1.67628045581712e+002
7.39605275058126e+005,2.39444413379907e+002,1.67603078968570e+002
7.41310241300805e+005,2.39442103906349e+002,1.67578077709058e+002
7.43019137896589e+005,2.39439784856459e+002,1.67553041863790e+002
7.44731973905876e+005,2.39437456195159e+002,1.67527971494308e+002
7.46448758409953e+005,2.39435117887280e+002,1.67502866663084e+002
7.48169500511041e+005,2.39432769897566e+002,1.67477727433529e+002
7.49894209332342e+005,2.39430412190674e+002,1.67452553869996e+002
7.51622894018091e+005,2.39428044731170e+002,1.67427346037790e+002
7.53355563733603e+005,2.39425667483532e+002,1.67402104003169e+002
7.55092227665319e+005,2.39423280412152e+002,1.67376827833351e+002
7.56832895020859e+005,2.39420883481332e+002,1.67351517596524e+002
7.58577575029068e+005,2.39418476655287e+002,1.67326173361847e+002
7.60326276940066e+005,2.39416059898144e+002,1.67300795199459e+002
7.62079010025296e+005,2.39413633173944e+002,1.67275383180482e+002
7.63835783577574e+005,2.39411196446638e+002,1.67249937377030e+002
7.65596606911139e+005,2.39408749680093e+002,1.67224457862213e+002
7.67361489361702e+005,2.39406292838087e+002,1.67198944710146e+002
7.69130440286492e+005,2.39403825884311e+002,1.67173397995951e+002
7.70903469064312e+005,2.39401348782371e+002,1.67147817795765e+002
7.72680585095584e+005,2.39398861495786e+002,1.67122204186746e+002
7.74461797802400e+005,2.39396363987988e+002,1.67096557247080e+002
7.76247116628573e+005,2.39393856222324e+002,1.67070877055986e+002
7.78036551039685e+005,2.39391338162055e+002,1.67045163693723e+002
7.79830110523139e+005,2.39388809770357e+002,1.67019417241595e+002
7.81627804588210e+005,2.39386271010319e+002,1.66993637781958e+002
7.83429642766092e+005,2.39383721844946e+002,1.66967825398225e+002
7.85235634609952e+005,2.39381162237158e+002,1.66941980174877e+002
7.87045789694978e+005,2.39378592149792e+002,1.66916102197462e+002
7.88860117618433e+005,2.39376011545596e+002,1.66890191552606e+002
7.90678627999704e+005,2.39373420387239e+002,1.66864248328019e+002
7.92501330480350e+005,2.39370818637303e+002,1.66838272612501e+002
7.94328234724160e+005,2.39368206258287e+002,1.66812264495946e+002
7.96159350417197e+005,2.39365583212606e+002,1.66786224069352e+002
7.97994687267854e+005,2.39362949462593e+002,1.66760151424825e+002
7.99834255006906e+005,2.39360304970498e+002,1.66734046655588e+002
8.01678063387556e+005,2.39357649698486e+002,1.66707909855983e+002
8.03526122185494e+005,2.39354983608644e+002,1.66681741121481e+002
8.05378441198943e+005,2.39352306662972e+002,1.66655540548689e+002
8.07235030248714e+005,2.39349618823391e+002,1.66629308235353e+002
8.09095899178258e+005,2.39346920051740e+002,1.66603044280370e+002
8.10961057853716e+005,2.39344210309778e+002,1.66576748783786e+002
8.12830516163974e+005,2.39341489559180e+002,1.66550421846813e+002
8.14704284020714e+005,2.39338757761543e+002,1.66524063571828e+002
8.16582371358466e+005,2.39336014878383e+002,1.66497674062381e+002
8.18464788134664e+005,2.39333260871135e+002,1.66471253423204e+002
8.20351544329692e+005,2.39330495701156e+002,1.66444801760218e+002
8.22242649946944e+005,2.39327719329722e+002,1.66418319180534e+002
8.24138115012875e+005,2.39324931718031e+002,1.66391805792466e+002
8.26037949577051e+005,2.39322132827203e+002,1.66365261705537e+002
8.27942163712206e+005,2.39319322618277e+002,1.66338687030480e+002
8.29850767514294e+005,2.39316501052218e+002,1.66312081879254e+002
8.31763771102542e+005,2.39313668089910e+002,1.66285446365041e+002
8.33681184619505e+005,2.39310823692160e+002,1.66258780602259e+002
8.35603018231119e+005,2.39307967819701e+002,1.66232084706570e+002
8.37529282126753e+005,2.39305100433186e+002,1.66205358794880e+002
8.39459986519267e+005,2.39302221493194e+002,1.66178602985354e+002
8.41395141645065e+005,2.39299330960228e+002,1.66151817397414e+002
8.43334757764145e+005,2.39296428794714e+002,1.66125002151757e+002
8.45278845160159e+005,2.39293514957006e+002,1.66098157370350e+002
8.47227414140465e+005,2.39290589407380e+002,1.66071283176447e+002
8.49180475036182e+005,2.39287652106041e+002,1.66044379694588e+002
8.51138038202244e+005,2.39284703013119e+002,1.66017447050613e+002
8.53100114017457e+005,2.39281742088669e+002,1.65990485371663e+002
8.55066712884551e+005,2.39278769292676e+002,1.65963494786192e+002
8.57037845230237e+005,2.39275784585052e+002,1.65936475423969e+002
8.59013521505262e+005,2.39272787925635e+002,1.65909427416090e+002
8.60993752184467e+005,2.39269779274193e+002,1.65882350894982e+002
8.62978547766836e+005,2.39266758590423e+002,1.65855245994411e+002
8.64967918775559e+005,2.39263725833951e+002,1.65828112849488e+002
8.66961875758082e+005,2.39260680964334e+002,1.65800951596680e+002
8.68960429286167e+005,2.39257623941056e+002,1.65773762373811e+002
8.70963589955945e+005,2.39254554723535e+002,1.65746545320074e+002
8.72971368387976e+005,2.39251473271120e+002,1.65719300576038e+002
8.74983775227300e+005,2.39248379543091e+002,1.65692028283652e+002
8.77000821143498e+005,2.39245273498660e+002,1.65664728586255e+002
8.79022516830747e+005,2.39242155096972e+002,1.65637401628581e+002
8.81048873007877e+005,2.39239024297106e+002,1.65610047556771e+002
8.83079900418425e+005,2.39235881058074e+002,1.65582666518373e+002
8.85115609830697e+005,2.39232725338824e+002,1.65555258662355e+002
8.87156012037822e+005,2.39229557098235e+002,1.65527824139112e+002
8.89201117857809e+005,2.39226376295127e+002,1.65500363100469e+002
8.91250938133606e+005,2.39223182888251e+002,1.65472875699694e+002
8.93305483733155e+005,2.39219976836297e+002,1.65445362091500e+002
8.95364765549454e+005,2.39216758097893e+002,1.65417822432058e+002
8.97428794500608e+005,2.39213526631603e+002,1.65390256878998e+002
8.99497581529894e+005,2.39210282395928e+002,1.65362665591422e+002
9.01571137605816e+005,2.39207025349312e+002,1.65335048729909e+002
9.03649473722160e+005,2.39203755450135e+002,1.65307406456522e+002
9.05732600898058e+005,2.39200472656718e+002,1.65279738934818e+002
9.07820530178043e+005,2.39197176927323e+002,1.65252046329851e+002
9.09913272632109e+005,2.39193868220153e+002,1.65224328808184e+002
9.12010839355767e+005,2.39190546493353e+002,1.65196586537894e+002
9.14113241470107e+005,2.39187211705011e+002,1.65168819688581e+002
9.16220490121856e+005,2.39183863813157e+002,1.65141028431374e+002
9.18332596483437e+005,2.39180502775766e+002,1.65113212938939e+002
9.20449571753027e+005,2.39177128550758e+002,1.65085373385488e+002
9.22571427154618e+005,2.39173741095995e+002,1.65057509946785e+002
9.24698173938077e+005,2.39170340369288e+002,1.65029622800154e+002
9.26829823379203e+005,2.39166926328395e+002,1.65001712124487e+002
9.28966386779790e+005,2.39163498931017e+002,1.64973778100251e+002
9.31107875467684e+005,2.39160058134808e+002,1.64945820909496e+002
9.33254300796844e+005,2.39156603897367e+002,1.64917840735864e+002
9.35405674147404e+005,2.39153136176244e+002,1.64889837764595e+002
9.37562006925732e+005,2.39149654928939e+002,1.64861812182532e+002
9.39723310564490e+005,2.39146160112901e+002,1.64833764178137e+002
9.41889596522693e+005,2.39142651685532e+002,1.64805693941490e+002
9.44060876285774e+005,2.39139129604187e+002,1.64777601664301e+002
9.46237161365643e+005,2.39135593826173e+002,1.64749487539918e+002
9.48418463300747e+005,2.39132044308749e+002,1.64721351763332e+002
9.50604793656131e+005,2.39128481009132e+002,1.64693194531188e+002
9.52796164023501e+005,2.39124903884492e+002,1.64665016041791e+002
9.54992586021285e+005,2.39121312891955e+002,1.64636816495115e+002
9.57194071294693e+005,2.39117707988605e+002,1.64608596092809e+002
9.59400631515781e+005,2.39114089131483e+002,1.64580355038204e+002
9.61612278383512e+005,2.39110456277589e+002,1.64552093536328e+002
9.63829023623818e+005,2.39106809383882e+002,1.64523811793902e+002
9.66050878989660e+005,2.39103148407281e+002,1.64495510019360e+002
9.68277856261096e+005,2.39099473304666e+002,1.64467188422847e+002
9.70509967245336e+005,2.39095784032878e+002,1.64438847216234e+002
9.72747223776811e+005,2.39092080548724e+002,1.64410486613122e+002
9.74989637717232e+005,2.39088362808969e+002,1.64382106828850e+002
9.77237220955656e+005,2.39084630770349e+002,1.64353708080506e+002
9.79489985408543e+005,2.39080884389559e+002,1.64325290586931e+002
9.81747943019829e+005,2.39077123623265e+002,1.64296854568729e+002
9.84011105760977e+005,2.39073348428097e+002,1.64268400248275e+002
9.86279485631054e+005,2.39069558760655e+002,1.64239927849724e+002
9.88553094656782e+005,2.39065754577507e+002,1.64211437599014e+002
9.90831944892610e+005,2.39061935835190e+002,1.64182929723882e+002
9.93116048420776e+005,2.39058102490215e+002,1.64154404453864e+002
9.95405417351369e+005,2.39054254499062e+002,1.64125862020308e+002
9.97700063822394e+005,2.39050391818183e+002,1.64097302656381e+002
9.99999999999841e+005,2.39046514404006e+002,1.64068726597075e+002
1.00230523807774e+006,2.39042622212933e+002,1.64040134079220e+002
1.00461579027824e+006,2.39038715201341e+002,1.64011525341484e+002
1.00693166885164e+006,2.39034793325584e+002,1.63982900624388e+002
1.00925288607652e+006,2.39030856541993e+002,1.63954260170313e+002
1.01157945425974e+006,2.39026904806880e+002,1.63925604223505e+002
1.01391138573652e+006,2.39022938076534e+002,1.63896933030085e+002
1.01624869287053e+006,2.39018956307226e+002,1.63868246838057e+002
1.01859138805395e+006,2.39014959455209e+002,1.63839545897315e+002
1.02093948370752e+006,2.39010947476717e+002,1.63810830459655e+002
1.02329299228059e+006,2.39006920327972e+002,1.63782100778776e+002
1.02565192625124e+006,2.39002877965176e+002,1.63753357110295e+002
1.02801629812631e+006,2.38998820344520e+002,1.63724599711752e+002
1.03038612044145e+006,2.38994747422182e+002,1.63695828842617e+002
1.03276140576123e+006,2.38990659154328e+002,1.63667044764300e+002
1.03514216667918e+006,2.38986555497113e+002,1.63638247740160e+002
1.03752841581785e+006,2.38982436406683e+002,1.63609438035510e+002
1.03992016582889e+006,2.38978301839175e+002,1.63580615917626e+002
1.04231742939314e+006,2.38974151750721e+002,1.63551781655759e+002
1.04472021922063e+006,2.38969986097443e+002,1.63522935521136e+002
1.04712854805073e+006,2.38965804835462e+002,1.63494077786976e+002
1.04954242865215e+006,2.38961607920894e+002,1.63465208728492e+002
1.05196187382305e+006,2.38957395309851e+002,1.63436328622901e+002
1.05438689639109e+006,2.38953166958446e+002,1.63407437749434e+002
1.05681750921349e+006,2.38948922822791e+002,1.63378536389341e+002
1.05925372517712e+006,2.38944662858999e+002,1.63349624825903e+002
1.06169555719855e+006,2.38940387023186e+002,1.63320703344435e+002
1.06414301822415e+006,2.38936095271471e+002,1.63291772232300e+002
1.06659612123009e+006,2.38931787559978e+002,1.63262831778912e+002
1.06905487922249e+006,2.38927463844837e+002,1.63233882275747e+002
1.07151930523743e+006,2.38923124082187e+002,1.63204924016350e+002
1.07398941234107e+006,2.38918768228174e+002,1.63175957296344e+002
1.07646521362966e+006,2.38914396238954e+002,1.63146982413438e+002
1.07894672222966e+006,2.38910008070696e+002,1.63117999667434e+002
1.08143395129776e+006,2.38905603679580e+002,1.63089009360236e+002
1.08392691402103e+006,2.38901183021801e+002,1.63060011795859e+002
1.08642562361689e+006,2.38896746053569e+002,1.63031007280434e+002
1.08893009333326e+006,2.38892292731112e+002,1.63001996122221e+002
1.09144033644858e+006,2.38887823010673e+002,1.62972978631612e+002
1.09395636627192e+006,2.38883336848518e+002,1.62943955121144e+002
1.09647819614301e+006,2.38878834200932e+002,1.62914925905503e+002
1.09900583943234e+006,2.38874315024222e+002,1.62885891301533e+002
1.10153930954124e+006,2.38869779274721e+002,1.62856851628246e+002
1.10407861990190e+006,2.38865226908784e+002,1.62827807206829e+002
1.10662378397749e+006,2.38860657882795e+002,1.62798758360652e+002
1.10917481526222e+006,2.38856072153165e+002,1.62769705415275e+002
1.11173172728141e+006,2.38851469676335e+002,1.62740648698459e+002
1.11429453359155e+006,2.38846850408776e+002,1.62711588540170e+002
1.11686324778038e+006,2.38842214306993e+002,1.62682525272592e+002
1.11943788346697e+006,2.38837561327524e+002,1.62653459230130e+002
1.12201845430178e+006,2.38832891426943e+002,1.62624390749421e+002
1.12460497396674e+006,2.38828204561860e+002,1.62595320169343e+002
1.12719745617533e+006,2.38823500688925e+002,1.62566247831020e+002
1.12979591467262e+006,2.38818779764827e+002,1.62537174077831e+002
1.13240036323537e+006,2.38814041746297e+002,1.62508099255420e+002
1.13501081567213e+006,2.38809286590111e+002,1.62479023711701e+002
1.13762728582325e+006,2.38804514253087e+002,1.62449947796871e+002
1.14024978756098e+006,2.38799724692090e+002,1.62420871863409e+002
1.14287833478959e+006,2.38794917864036e+002,1.62391796266095e+002
1.14551294144535e+006,2.38790093725887e+002,1.62362721362009e+002
1.14815362149670e+006,2.38785252234658e+002,1.62333647510544e+002
1.15080038894425e+006,2.38780393347417e+002,1.62304575073411e+002
