Freq.	V(pp)/i(R6)
1.04954242865199e+006	(6.13183303754762e+001dB,9.31136082200524e+001°)
1.05196187382289e+006	(6.12952974785354e+001dB,9.30885694523906e+001°)
1.05438689639092e+006	(6.12722452381563e+001dB,9.30636159371235e+001°)
1.05681750921332e+006	(6.12491735804782e+001dB,9.30387482965317e+001°)
1.05925372517695e+006	(6.12260824314588e+001dB,9.30139671611908e+001°)
1.06169555719838e+006	(6.12029717168793e+001dB,9.29892731700581e+001°)
1.06414301822398e+006	(6.11798413623554e+001dB,9.29646669705627e+001°)
1.06659612122992e+006	(6.11566912933358e+001dB,9.29401492186922e+001°)
1.06905487922232e+006	(6.11335214351166e+001dB,9.29157205790851e+001°)
1.07151930523726e+006	(6.11103317128428e+001dB,9.28913817251201e+001°)
1.07398941234090e+006	(6.10871220515164e+001dB,9.28671333390077e+001°)
1.07646521362949e+006	(6.10638923760048e+001dB,9.28429761118832e+001°)
1.07894672222948e+006	(6.10406426110445e+001dB,9.28189107438987e+001°)
1.08143395129759e+006	(6.10173726812536e+001dB,9.27949379443185e+001°)
1.08392691402086e+006	(6.09940825111347e+001dB,9.27710584316126e+001°)
1.08642562361672e+006	(6.09707720250835e+001dB,9.27472729335522e+001°)
1.08893009333308e+006	(6.09474411474000e+001dB,9.27235821873069e+001°)
1.09144033644841e+006	(6.09240898022924e+001dB,9.26999869395408e+001°)
1.09395636627174e+006	(6.09007179138880e+001dB,9.26764879465112e+001°)
1.09647819614283e+006	(6.08773254062416e+001dB,9.26530859741668e+001°)
1.09900583943217e+006	(6.08539122033417e+001dB,9.26297817982469e+001°)
1.10153930954106e+006	(6.08304782291234e+001dB,9.26065762043825e+001°)
1.10407861990172e+006	(6.08070234074751e+001dB,9.25834699881967e+001°)
1.10662378397731e+006	(6.07835476622484e+001dB,9.25604639554069e+001°)
1.10917481526204e+006	(6.07600509172676e+001dB,9.25375589219271e+001°)
1.11173172728123e+006	(6.07365330963406e+001dB,9.25147557139717e+001°)
1.11429453359137e+006	(6.07129941232676e+001dB,9.24920551681599e+001°)
1.11686324778020e+006	(6.06894339218528e+001dB,9.24694581316198e+001°)
1.11943788346679e+006	(6.06658524159144e+001dB,9.24469654620955e+001°)
1.12201845430160e+006	(6.06422495292952e+001dB,9.24245780280525e+001°)
1.12460497396657e+006	(6.06186251858741e+001dB,9.24022967087857e+001°)
1.12719745617515e+006	(6.05949793095781e+001dB,9.23801223945276e+001°)
1.12979591467243e+006	(6.05713118243927e+001dB,9.23580559865566e+001°)
1.13240036323519e+006	(6.05476226543748e+001dB,9.23360983973073e+001°)
1.13501081567195e+006	(6.05239117236650e+001dB,9.23142505504806e+001°)
1.13762728582306e+006	(6.05001789564985e+001dB,9.22925133811542e+001°)
1.14024978756080e+006	(6.04764242772224e+001dB,9.22708878358968e+001°)
1.14287833478940e+006	(6.04526476103022e+001dB,9.22493748728776e+001°)
1.14551294144517e+006	(6.04288488803394e+001dB,9.22279754619815e+001°)
1.14815362149651e+006	(6.04050280120872e+001dB,9.22066905849238e+001°)
1.15080038894407e+006	(6.03811849304582e+001dB,9.21855212353630e+001°)
1.15345325782072e+006	(6.03573195605436e+001dB,9.21644684190178e+001°)
1.15611224219173e+006	(6.03334318276274e+001dB,9.21435331537832e+001°)
1.15877735615475e+006	(6.03095216572005e+001dB,9.21227164698469e+001°)
1.16144861383997e+006	(6.02855889749760e+001dB,9.21020194098073e+001°)
1.16412602941012e+006	(6.02616337069038e+001dB,9.20814430287911e+001°)
1.16680961706059e+006	(6.02376557791881e+001dB,9.20609883945728e+001°)
1.16949939101949e+006	(6.02136551183067e+001dB,9.20406565876946e+001°)
1.17219536554775e+006	(6.01896316510192e+001dB,9.20204487015850e+001°)
1.17489755493915e+006	(6.01655853043945e+001dB,9.20003658426816e+001°)
1.17760597352043e+006	(6.01415160058193e+001dB,9.19804091305507e+001°)
1.18032063565135e+006	(6.01174236830222e+001dB,9.19605796980104e+001°)
1.18304155572478e+006	(6.00933082640893e+001dB,9.19408786912528e+001°)
1.18576874816678e+006	(6.00691696774826e+001dB,9.19213072699670e+001°)
1.18850222743664e+006	(6.00450078520593e+001dB,9.19018666074624e+001°)
1.19124200802699e+006	(6.00208227170912e+001dB,9.18825578907934e+001°)
1.19398810446389e+006	(5.99966142022865e+001dB,9.18633823208839e+001°)
1.19674053130686e+006	(5.99723822378067e+001dB,9.18443411126522e+001°)
1.19949930314899e+006	(5.99481267542895e+001dB,9.18254354951364e+001°)
1.20226443461703e+006	(5.99238476828693e+001dB,9.18066667116212e+001°)
1.20503594037141e+006	(5.98995449551989e+001dB,9.17880360197631e+001°)
1.20781383510639e+006	(5.98752185034716e+001dB,9.17695446917185e+001°)
1.21059813355009e+006	(5.98508682604438e+001dB,9.17511940142697e+001°)
1.21338885046459e+006	(5.98264941594551e+001dB,9.17329852889528e+001°)
1.21618600064598e+006	(5.98020961344589e+001dB,9.17149198321865e+001°)
1.21898959892447e+006	(5.97776741200377e+001dB,9.16969989753982e+001°)
1.22179966016448e+006	(5.97532280514323e+001dB,9.16792240651541e+001°)
1.22461619926465e+006	(5.97287578645666e+001dB,9.16615964632869e+001°)
1.22743923115801e+006	(5.97042634960719e+001dB,9.16441175470249e+001°)
1.23026877081198e+006	(5.96797448833119e+001dB,9.16267887091207e+001°)
1.23310483322851e+006	(5.96552019644113e+001dB,9.16096113579804e+001°)
1.23594743344411e+006	(5.96306346782809e+001dB,9.15925869177927e+001°)
1.23879658652997e+006	(5.96060429646458e+001dB,9.15757168286582e+001°)
1.24165230759201e+006	(5.95814267640742e+001dB,9.15590025467184e+001°)
1.24451461177098e+006	(5.95567860180050e+001dB,9.15424455442854e+001°)
1.24738351424254e+006	(5.95321206687748e+001dB,9.15260473099701e+001°)
1.25025903021732e+006	(5.95074306596522e+001dB,9.15098093488123e+001°)
1.25314117494101e+006	(5.94827159348641e+001dB,9.14937331824088e+001°)
1.25602996369447e+006	(5.94579764396299e+001dB,9.14778203490428e+001°)
1.25892541179376e+006	(5.94332121201888e+001dB,9.14620724038119e+001°)
1.26182753459026e+006	(5.94084229238358e+001dB,9.14464909187562e+001°)
1.26473634747074e+006	(5.93836087989518e+001dB,9.14310774829867e+001°)
1.26765186585743e+006	(5.93587696950389e+001dB,9.14158337028125e+001°)
1.27057410520813e+006	(5.93339055627524e+001dB,9.14007612018673e+001°)
1.27350308101625e+006	(5.93090163539352e+001dB,9.13858616212369e+001°)
1.27643880881093e+006	(5.92841020216553e+001dB,9.13711366195848e+001°)
1.27938130415711e+006	(5.92591625202401e+001dB,9.13565878732773e+001°)
1.28233058265561e+006	(5.92341978053125e+001dB,9.13422170765089e+001°)
1.28528665994320e+006	(5.92092078338298e+001dB,9.13280259414256e+001°)
1.28824955169272e+006	(5.91841925641203e+001dB,9.13140161982487e+001°)
1.29121927361312e+006	(5.91591519559204e+001dB,9.13001895953968e+001°)
1.29419584144957e+006	(5.91340859704176e+001dB,9.12865478996078e+001°)
1.29717927098354e+006	(5.91089945702887e+001dB,9.12730928960584e+001°)
1.30016957803287e+006	(5.90838777197384e+001dB,9.12598263884844e+001°)
1.30316677845188e+006	(5.90587353845439e+001dB,9.12467501992988e+001°)
1.30617088813142e+006	(5.90335675320963e+001dB,9.12338661697085e+001°)
1.30918192299898e+006	(5.90083741314439e+001dB,9.12211761598303e+001°)
1.31219989901878e+006	(5.89831551533331e+001dB,9.12086820488052e+001°)
1.31522483219181e+006	(5.89579105702554e+001dB,9.11963857349114e+001°)
1.31825673855598e+006	(5.89326403564952e+001dB,9.11842891356761e+001°)
1.32129563418615e+006	(5.89073444881704e+001dB,9.11723941879840e+001°)
1.32434153519423e+006	(5.88820229432819e+001dB,9.11607028481866e+001°)
1.32739445772931e+006	(5.88566757017636e+001dB,9.11492170922087e+001°)
1.33045441797766e+006	(5.88313027455256e+001dB,9.11379389156507e+001°)
1.33352143216289e+006	(5.88059040585094e+001dB,9.11268703338934e+001°)
1.33659551654601e+006	(5.87804796267333e+001dB,9.11160133821963e+001°)
1.33967668742550e+006	(5.87550294383471e+001dB,9.11053701157968e+001°)
1.34276496113743e+006	(5.87295534836816e+001dB,9.10949426100053e+001°)
1.34586035405551e+006	(5.87040517553010e+001dB,9.10847329602987e+001°)
1.34896288259121e+006	(5.86785242480606e+001dB,9.10747432824103e+001°)
1.35207256319384e+006	(5.86529709591558e+001dB,9.10649757124198e+001°)
1.35518941235060e+006	(5.86273918881811e+001dB,9.10554324068360e+001°)
1.35831344658671e+006	(5.86017870371850e+001dB,9.10461155426812e+001°)
1.36144468246551e+006	(5.85761564107308e+001dB,9.10370273175702e+001°)
1.36458313658848e+006	(5.85505000159465e+001dB,9.10281699497851e+001°)
1.36772882559540e+006	(5.85248178625936e+001dB,9.10195456783503e+001°)
1.37088176616441e+006	(5.84991099631208e+001dB,9.10111567631002e+001°)
1.37404197501207e+006	(5.84733763327276e+001dB,9.10030054847466e+001°)
1.37720946889350e+006	(5.84476169894252e+001dB,9.09950941449403e+001°)
1.38038426460243e+006	(5.84218319541010e+001dB,9.09874250663290e+001°)
1.38356637897133e+006	(5.83960212505785e+001dB,9.09800005926128e+001°)
1.38675582887144e+006	(5.83701849056893e+001dB,9.09728230885939e+001°)
1.38995263121290e+006	(5.83443229493305e+001dB,9.09658949402225e+001°)
1.39315680294485e+006	(5.83184354145389e+001dB,9.09592185546390e+001°)
1.39636836105548e+006	(5.82925223375535e+001dB,9.09527963602099e+001°)
1.39958732257216e+006	(5.82665837578892e+001dB,9.09466308065607e+001°)
1.40281370456150e+006	(5.82406197184016e+001dB,9.09407243646035e+001°)
1.40604752412946e+006	(5.82146302653628e+001dB,9.09350795265577e+001°)
1.40928879842141e+006	(5.81886154485287e+001dB,9.09296988059680e+001°)
1.41253754462229e+006	(5.81625753212156e+001dB,9.09245847377148e+001°)
1.41579377995662e+006	(5.81365099403729e+001dB,9.09197398780207e+001°)
1.41905752168863e+006	(5.81104193666594e+001dB,9.09151668044490e+001°)
1.42232878712236e+006	(5.80843036645147e+001dB,9.09108681158986e+001°)
1.42560759360172e+006	(5.80581629022435e+001dB,9.09068464325906e+001°)
1.42889395851064e+006	(5.80319971520895e+001dB,9.09031043960494e+001°)
1.43218789927308e+006	(5.80058064903137e+001dB,9.08996446690770e+001°)
1.43548943335319e+006	(5.79795909972773e+001dB,9.08964699357201e+001°)
1.43879857825538e+006	(5.79533507575241e+001dB,9.08935829012310e+001°)
1.44211535152440e+006	(5.79270858598588e+001dB,9.08909862920199e+001°)
1.44543977074545e+006	(5.79007963974342e+001dB,9.08886828556005e+001°)
1.44877185354429e+006	(5.78744824678332e+001dB,9.08866753605274e+001°)
1.45211161758727e+006	(5.78481441731581e+001dB,9.08849665963261e+001°)
1.45545908058149e+006	(5.78217816201140e+001dB,9.08835593734147e+001°)
1.45881426027487e+006	(5.77953949200957e+001dB,9.08824565230149e+001°)
1.46217717445624e+006	(5.77689841892820e+001dB,9.08816608970587e+001°)
1.46554784095543e+006	(5.77425495487199e+001dB,9.08811753680815e+001°)
1.46892627764339e+006	(5.77160911244188e+001dB,9.08810028291086e+001°)
1.47231250243224e+006	(5.76896090474416e+001dB,9.08811461935328e+001°)
1.47570653327541e+006	(5.76631034539981e+001dB,9.08816083949787e+001°)
1.47910838816772e+006	(5.76365744855388e+001dB,9.08823923871607e+001°)
1.48251808514547e+006	(5.76100222888501e+001dB,9.08835011437294e+001°)
1.48593564228652e+006	(5.75834470161516e+001dB,9.08849376581066e+001°)
1.48936107771043e+006	(5.75568488251916e+001dB,9.08867049433101e+001°)
1.49279440957851e+006	(5.75302278793461e+001dB,9.08888060317671e+001°)
1.49623565609394e+006	(5.75035843477189e+001dB,9.08912439751179e+001°)
1.49968483550188e+006	(5.74769184052413e+001dB,9.08940218440041e+001°)
1.50314196608953e+006	(5.74502302327727e+001dB,9.08971427278476e+001°)
1.50660706618625e+006	(5.74235200172027e+001dB,9.09006097346179e+001°)
1.51008015416365e+006	(5.73967879515572e+001dB,9.09044259905830e+001°)
1.51356124843571e+006	(5.73700342350983e+001dB,9.09085946400520e+001°)
1.51705036745884e+006	(5.73432590734321e+001dB,9.09131188450999e+001°)
1.52054752973200e+006	(5.73164626786131e+001dB,9.09180017852834e+001°)
1.52405275379679e+006	(5.72896452692529e+001dB,9.09232466573381e+001°)
1.52756605823757e+006	(5.72628070706261e+001dB,9.09288566748645e+001°)
1.53108746168153e+006	(5.72359483147786e+001dB,9.09348350679982e+001°)
1.53461698279879e+006	(5.72090692406401e+001dB,9.09411850830667e+001°)
1.53815464030253e+006	(5.71821700941303e+001dB,9.09479099822275e+001°)
1.54170045294905e+006	(5.71552511282712e+001dB,9.09550130430942e+001°)
1.54525443953791e+006	(5.71283126033004e+001dB,9.09624975583447e+001°)
1.54881661891197e+006	(5.71013547867817e+001dB,9.09703668353130e+001°)
1.55238700995757e+006	(5.70743779537176e+001dB,9.09786241955656e+001°)
1.55596563160456e+006	(5.70473823866659e+001dB,9.09872729744602e+001°)
1.55955250282644e+006	(5.70203683758502e+001dB,9.09963165206848e+001°)
1.56314764264044e+006	(5.69933362192780e+001dB,9.10057581957829e+001°)
1.56675107010763e+006	(5.69662862228549e+001dB,9.10156013736590e+001°)
1.57036280433304e+006	(5.69392187005000e+001dB,9.10258494400635e+001°)
1.57398286446570e+006	(5.69121339742622e+001dB,9.10365057920613e+001°)
1.57761126969883e+006	(5.68850323744405e+001dB,9.10475738374819e+001°)
1.58124803926986e+006	(5.68579142396946e+001dB,9.10590569943454e+001°)
1.58489319246059e+006	(5.68307799171690e+001dB,9.10709586902741e+001°)
1.58854674859726e+006	(5.68036297626075e+001dB,9.10832823618792e+001°)
1.59220872705065e+006	(5.67764641404710e+001dB,9.10960314541306e+001°)
1.59587914723621e+006	(5.67492834240568e+001dB,9.11092094197014e+001°)
1.59955802861414e+006	(5.67220879956172e+001dB,9.11228197182954e+001°)
1.60324539068951e+006	(5.66948782464773e+001dB,9.11368658159492e+001°)
1.60694125301235e+006	(5.66676545771519e+001dB,9.11513511843136e+001°)
1.61064563517774e+006	(5.66404173974670e+001dB,9.11662792999131e+001°)
1.61435855682595e+006	(5.66131671266759e+001dB,9.11816536433801e+001°)
1.61808003764253e+006	(5.65859041935765e+001dB,9.11974776986692e+001°)
1.62181009735840e+006	(5.65586290366312e+001dB,9.12137549522435e+001°)
1.62554875574995e+006	(5.65313421040835e+001dB,9.12304888922420e+001°)
1.62929603263919e+006	(5.65040438540736e+001dB,9.12476830076177e+001°)
1.63305194789380e+006	(5.64767347547553e+001dB,9.12653407872538e+001°)
1.63681652142727e+006	(5.64494152844145e+001dB,9.12834657190543e+001°)
1.64058977319900e+006	(5.64220859315808e+001dB,9.13020612890091e+001°)
1.64437172321439e+006	(5.63947471951444e+001dB,9.13211309802320e+001°)
1.64816239152496e+006	(5.63673995844678e+001dB,9.13406782719756e+001°)
1.65196179822847e+006	(5.63400436195014e+001dB,9.13607066386161e+001°)
1.65576996346898e+006	(5.63126798308929e+001dB,9.13812195486150e+001°)
1.65958690743701e+006	(5.62853087600968e+001dB,9.14022204634497e+001°)
1.66341265036962e+006	(5.62579309594880e+001dB,9.14237128365217e+001°)
1.66724721255051e+006	(5.62305469924659e+001dB,9.14457001120322e+001°)
1.67109061431016e+006	(5.62031574335630e+001dB,9.14681857238328e+001°)
1.67494287602588e+006	(5.61757628685482e+001dB,9.14911730942470e+001°)
1.67880401812201e+006	(5.61483638945331e+001dB,9.15146656328644e+001°)
1.68267406106991e+006	(5.61209611200714e+001dB,9.15386667353039e+001°)
1.68655302538818e+006	(5.60935551652599e+001dB,9.15631797819501e+001°)
1.69044093164271e+006	(5.60661466618338e+001dB,9.15882081366598e+001°)
1.69433780044677e+006	(5.60387362532675e+001dB,9.16137551454397e+001°)
1.69824365246118e+006	(5.60113245948625e+001dB,9.16398241350922e+001°)
1.70215850839439e+006	(5.59839123538417e+001dB,9.16664184118358e+001°)
1.70608238900256e+006	(5.59565002094368e+001dB,9.16935412598911e+001°)
1.71001531508972e+006	(5.59290888529740e+001dB,9.17211959400402e+001°)
1.71395730750786e+006	(5.59016789879581e+001dB,9.17493856881545e+001°)
1.71790838715702e+006	(5.58742713301516e+001dB,9.17781137136928e+001°)
1.72186857498544e+006	(5.58468666076524e+001dB,9.18073831981681e+001°)
1.72583789198963e+006	(5.58194655609665e+001dB,9.18371972935858e+001°)
1.72981635921453e+006	(5.57920689430800e+001dB,9.18675591208505e+001°)
1.73380399775356e+006	(5.57646775195243e+001dB,9.18984717681413e+001°)
1.73780082874880e+006	(5.57372920684409e+001dB,9.19299382892613e+001°)
1.74180687339104e+006	(5.57099133806401e+001dB,9.19619617019503e+001°)
1.74582215291993e+006	(5.56825422596548e+001dB,9.19945449861734e+001°)
1.74984668862408e+006	(5.56551795217945e+001dB,9.20276910823754e+001°)
1.75388050184118e+006	(5.56278259961896e+001dB,9.20614028897078e+001°)
1.75792361395811e+006	(5.56004825248340e+001dB,9.20956832642231e+001°)
1.76197604641104e+006	(5.55731499626248e+001dB,9.21305350170450e+001°)
1.76603782068558e+006	(5.55458291773916e+001dB,9.21659609125028e+001°)
1.77010895831683e+006	(5.55185210499265e+001dB,9.22019636662414e+001°)
1.77418948088958e+006	(5.54912264740060e+001dB,9.22385459432996e+001°)
1.77827941003833e+006	(5.54639463564062e+001dB,9.22757103561629e+001°)
1.78237876744750e+006	(5.54366816169177e+001dB,9.23134594627869e+001°)
1.78648757485146e+006	(5.54094331883470e+001dB,9.23517957645916e+001°)
1.79060585403470e+006	(5.53822020165195e+001dB,9.23907217044308e+001°)
1.79473362683193e+006	(5.53549890602706e+001dB,9.24302396645344e+001°)
1.79887091512819e+006	(5.53277952914341e+001dB,9.24703519644246e+001°)
1.80301774085897e+006	(5.53006216948219e+001dB,9.25110608588062e+001°)
1.80717412601033e+006	(5.52734692681985e+001dB,9.25523685354310e+001°)
1.81134009261900e+006	(5.52463390222465e+001dB,9.25942771129417e+001°)
1.81551566277253e+006	(5.52192319805287e+001dB,9.26367886386891e+001°)
1.81970085860938e+006	(5.51921491794381e+001dB,9.26799050865258e+001°)
1.82389570231903e+006	(5.51650916681440e+001dB,9.27236283545835e+001°)
1.82810021614214e+006	(5.51380605085278e+001dB,9.27679602630230e+001°)
1.83231442237060e+006	(5.51110567751151e+001dB,9.28129025517677e+001°)
1.83653834334774e+006	(5.50840815549937e+001dB,9.28584568782172e+001°)
1.84077200146834e+006	(5.50571359477289e+001dB,9.29046248149449e+001°)
1.84501541917886e+006	(5.50302210652660e+001dB,9.29514078473735e+001°)
1.84926861897746e+006	(5.50033380318261e+001dB,9.29988073714407e+001°)
1.85353162341420e+006	(5.49764879837967e+001dB,9.30468246912476e+001°)
1.85780445509108e+006	(5.49496720696040e+001dB,9.30954610166922e+001°)
1.86208713666225e+006	(5.49228914495846e+001dB,9.31447174610950e+001°)
1.86637969083405e+006	(5.48961472958449e+001dB,9.31945950388109e+001°)
1.87068214036518e+006	(5.48694407921094e+001dB,9.32450946628311e+001°)
1.87499450806680e+006	(5.48427731335622e+001dB,9.32962171423810e+001°)
1.87931681680264e+006	(5.48161455266744e+001dB,9.33479631805094e+001°)
1.88364908948917e+006	(5.47895591890263e+001dB,9.34003333716721e+001°)
1.88799134909567e+006	(5.47630153491163e+001dB,9.34533281993158e+001°)
1.89234361864435e+006	(5.47365152461602e+001dB,9.35069480334586e+001°)
1.89670592121051e+006	(5.47100601298788e+001dB,9.35611931282714e+001°)
1.90107827992267e+006	(5.46836512602765e+001dB,9.36160636196611e+001°)
1.90546071796261e+006	(5.46572899074096e+001dB,9.36715595228618e+001°)
1.90985325856560e+006	(5.46309773511390e+001dB,9.37276807300262e+001°)
1.91425592502045e+006	(5.46047148808802e+001dB,9.37844270078309e+001°)
1.91866874066965e+006	(5.45785037953312e+001dB,9.38417979950885e+001°)
1.92309172890952e+006	(5.45523454021998e+001dB,9.38997932003751e+001°)
1.92752491319029e+006	(5.45262410179112e+001dB,9.39584119996691e+001°)
1.93196831701628e+006	(5.45001919673098e+001dB,9.40176536340107e+001°)
1.93642196394596e+006	(5.44741995833452e+001dB,9.40775172071777e+001°)
1.94088587759213e+006	(5.44482652067497e+001dB,9.41380016833842e+001°)
1.94536008162201e+006	(5.44223901857009e+001dB,9.41991058850031e+001°)
1.94984459975739e+006	(5.43965758754759e+001dB,9.42608284903160e+001°)
1.95433945577474e+006	(5.43708236380918e+001dB,9.43231680312898e+001°)
1.95884467350534e+006	(5.43451348419330e+001dB,9.43861228913870e+001°)
1.96336027683539e+006	(5.43195108613695e+001dB,9.44496913034096e+001°)
1.96788628970619e+006	(5.42939530763602e+001dB,9.45138713473770e+001°)
1.97242273611420e+006	(5.42684628720493e+001dB,9.45786609484500e+001°)
1.97696964011120e+006	(5.42430416383431e+001dB,9.46440578748882e+001°)
1.98152702580444e+006	(5.42176907694818e+001dB,9.47100597360599e+001°)
1.98609491735671e+006	(5.41924116635972e+001dB,9.47766639804937e+001°)
1.99067333898652e+006	(5.41672057222565e+001dB,9.48438678939868e+001°)
1.99526231496821e+006	(5.41420743499980e+001dB,9.49116685977581e+001°)
1.99986186963208e+006	(5.41170189538535e+001dB,9.49800630466685e+001°)
2.00447202736449e+006	(5.40920409428567e+001dB,9.50490480274882e+001°)
2.00909281260806e+006	(5.40671417275466e+001dB,9.51186201572353e+001°)
2.01372424986171e+006	(5.40423227194522e+001dB,9.51887758815752e+001°)
2.01836636368089e+006	(5.40175853305737e+001dB,9.52595114732882e+001°)
2.02301917867759e+006	(5.39929309728443e+001dB,9.53308230308073e+001°)
2.02768271952060e+006	(5.39683610575900e+001dB,9.54027064768308e+001°)
2.03235701093554e+006	(5.39438769949705e+001dB,9.54751575570098e+001°)
2.03704207770504e+006	(5.39194801934194e+001dB,9.55481718387183e+001°)
2.04173794466885e+006	(5.38951720590644e+001dB,9.56217447099003e+001°)
2.04644463672399e+006	(5.38709539951449e+001dB,9.56958713780068e+001°)
2.05116217882488e+006	(5.38468274014152e+001dB,9.57705468690194e+001°)
2.05589059598345e+006	(5.38227936735455e+001dB,9.58457660265643e+001°)
2.06062991326931e+006	(5.37988542025039e+001dB,9.59215235111194e+001°)
2.06538015580984e+006	(5.37750103739376e+001dB,9.59978137993169e+001°)
2.07014134879035e+006	(5.37512635675475e+001dB,9.60746311833537e+001°)
2.07491351745421e+006	(5.37276151564431e+001dB,9.61519697704866e+001°)
2.07969668710300e+006	(5.37040665065063e+001dB,9.62298234826486e+001°)
2.08449088309659e+006	(5.36806189757338e+001dB,9.63081860561630e+001°)
2.08929613085334e+006	(5.36572739135832e+001dB,9.63870510415699e+001°)
2.09411245585019e+006	(5.36340326603048e+001dB,9.64664118035606e+001°)
2.09893988362282e+006	(5.36108965462766e+001dB,9.65462615210349e+001°)
2.10377843976577e+006	(5.35878668913246e+001dB,9.66265931872643e+001°)
2.10862814993258e+006	(5.35649450040455e+001dB,9.67073996101788e+001°)
2.11348903983594e+006	(5.35421321811229e+001dB,9.67886734127787e+001°)
2.11836113524779e+006	(5.35194297066379e+001dB,9.68704070336567e+001°)
2.12324446199951e+006	(5.34968388513795e+001dB,9.69525927276576e+001°)
2.12813904598200e+006	(5.34743608721516e+001dB,9.70352225666570e+001°)
2.13304491314586e+006	(5.34519970110763e+001dB,9.71182884404679e+001°)
2.13796208950151e+006	(5.34297484948994e+001dB,9.72017820578777e+001°)
2.14289060111934e+006	(5.34076165342916e+001dB,9.72856949478189e+001°)
2.14783047412981e+006	(5.33856023231494e+001dB,9.73700184606634e+001°)
2.15278173472365e+006	(5.33637070379019e+001dB,9.74547437696601e+001°)
2.15774440915194e+006	(5.33419318368117e+001dB,9.75398618724984e+001°)
2.16271852372629e+006	(5.33202778592828e+001dB,9.76253635930112e+001°)
2.16770410481897e+006	(5.32987462251663e+001dB,9.77112395830078e+001°)
2.17270117886301e+006	(5.32773380340747e+001dB,9.77974803242508e+001°)
2.17770977235243e+006	(5.32560543646953e+001dB,9.78840761305608e+001°)
2.18272991184227e+006	(5.32348962741111e+001dB,9.79710171500651e+001°)
2.18776162394882e+006	(5.32138647971251e+001dB,9.80582933675760e+001°)
2.19280493534971e+006	(5.31929609455912e+001dB,9.81458946071089e+001°)
2.19785987278408e+006	(5.31721857077520e+001dB,9.82338105345364e+001°)
2.20292646305271e+006	(5.31515400475842e+001dB,9.83220306603781e+001°)
2.20800473301816e+006	(5.31310249041508e+001dB,9.84105443427225e+001°)
2.21309470960489e+006	(5.31106411909622e+001dB,9.84993407902836e+001°)
2.21819641979947e+006	(5.30903897953486e+001dB,9.85884090655918e+001°)
2.22330989065065e+006	(5.30702715778412e+001dB,9.86777380883172e+001°)
2.22843514926955e+006	(5.30502873715645e+001dB,9.87673166387182e+001°)
2.23357222282978e+006	(5.30304379816394e+001dB,9.88571333612218e+001°)
2.23872113856758e+006	(5.30107241845994e+001dB,9.89471767681300e+001°)
2.24388192378201e+006	(5.29911467278221e+001dB,9.90374352434521e+001°)
2.24905460583502e+006	(5.29717063289689e+001dB,9.91278970468562e+001°)
2.25423921215167e+006	(5.29524036754451e+001dB,9.92185503177437e+001°)
2.25943577022022e+006	(5.29332394238706e+001dB,9.93093830794384e+001°)
2.26464430759230e+006	(5.29142141995696e+001dB,9.94003832434942e+001°)
2.26986485188306e+006	(5.28953285960731e+001dB,9.94915386141098e+001°)
2.27509743077130e+006	(5.28765831746424e+001dB,9.95828368926561e+001°)
2.28034207199965e+006	(5.28579784638080e+001dB,9.96742656823074e+001°)
2.28559880337466e+006	(5.28395149589247e+001dB,9.97658124927730e+001°)
2.29086765276700e+006	(5.28211931217517e+001dB,9.98574647451309e+001°)
2.29614864811159e+006	(5.28030133800455e+001dB,9.99492097767521e+001°)
2.30144181740773e+006	(5.27849761271753e+001dB,1.00041034846317e+002°)
2.30674718871929e+006	(5.27670817217603e+001dB,1.00132927138919e+002°)
2.31206479017481e+006	(5.27493304873270e+001dB,1.00224873771252e+002°)
2.31739464996770e+006	(5.27317227119862e+001dB,1.00316861796869e+002°)
2.32273679635632e+006	(5.27142586481325e+001dB,1.00408878211520e+002°)
2.32809125766422e+006	(5.26969385121703e+001dB,1.00500909958563e+002°)
2.33345806228021e+006	(5.26797624842549e+001dB,1.00592943934425e+002°)
2.33883723865856e+006	(5.26627307080651e+001dB,1.00684966994133e+002°)
2.34422881531913e+006	(5.26458432905926e+001dB,1.00776965956899e+002°)
2.34963282084751e+006	(5.26291003019573e+001dB,1.00868927611749e+002°)
2.35504928389521e+006	(5.26125017752487e+001dB,1.00960838723195e+002°)
2.36047823317978e+006	(5.25960477063888e+001dB,1.01052686036955e+002°)
2.36591969748496e+006	(5.25797380540203e+001dB,1.01144456285692e+002°)
2.37137370566085e+006	(5.25635727394237e+001dB,1.01236136194796e+002°)
2.37684028662407e+006	(5.25475516464492e+001dB,1.01327712488170e+002°)
2.38231946935788e+006	(5.25316746214861e+001dB,1.01419171894058e+002°)
2.38781128291237e+006	(5.25159414734475e+001dB,1.01510501150853e+002°)
2.39331575640458e+006	(5.25003519737869e+001dB,1.01601687012939e+002°)
2.39883291901868e+006	(5.24849058565344e+001dB,1.01692716256514e+002°)
2.40436280000612e+006	(5.24696028183632e+001dB,1.01783575685417e+002°)
2.40990542868578e+006	(5.24544425186792e+001dB,1.01874252136941e+002°)
2.41546083444412e+006	(5.24394245797351e+001dB,1.01964732487630e+002°)
2.42102904673536e+006	(5.24245485867698e+001dB,1.02055003659047e+002°)
2.42661009508159e+006	(5.24098140881737e+001dB,1.02145052623523e+002°)
2.43220400907299e+006	(5.23952205956806e+001dB,1.02234866409874e+002°)
2.43781081836793e+006	(5.23807675845775e+001dB,1.02324432109063e+002°)
